Threshold,Accuracy,F1,Precision,Recall,DI_RACE,SPD_RACE,EOPP_RACE,EOD_RACE,TI_RACE,PP_RACE,CAL_RACE,DI_SEX,SPD_SEX,EOPP_SEX,EOD_SEX,TI_SEX,PP_SEX,CAL_SEX,DI_ETHNICITY,SPD_ETHNICITY,EOPP_ETHNICITY,EOD_ETHNICITY,TI_ETHNICITY,PP_ETHNICITY,CAL_ETHNICITY,DI_AGE_GROUP,SPD_AGE_GROUP,EOPP_AGE_GROUP,EOD_AGE_GROUP,TI_AGE_GROUP,PP_AGE_GROUP,CAL_AGE_GROUP
0.1,0.7750586404072941,0.7974932367995952,0.6707590564586096,0.983274542269575,0.7904509044650567,0.1507946451051725,0.005436111327900561,0.07581887788094216,0.005033663083340072,0.1552918571258205,0.19161134666179774,0.8022920627009696,0.1492373975002098,0.007350760270095846,0.15853710515493707,0.004663963642940951,0.015196914218124524,0.025496407643006924,0.8609417619849808,0.09545970461092657,0.005503302787080888,0.08820538601452538,0.002504361665996345,0.013913961555394594,0.03581221776335297,0.45030303293289625,0.4540574041989434,0.04320297987930832,0.3480310999836789,0.015685371990569297,0.20205611664368783,0.07062476090013825
0.15000000000000002,0.8091781695545491,0.8210264858699785,0.7108286739987185,0.9716603076332397,0.7604512668451652,0.16237103587054758,0.008268969190259212,0.06719320226648018,0.005033663083340072,0.14103121512972328,0.19161134666179774,0.7930397818593191,0.14665617155675092,0.011006762053703989,0.13749064878830652,0.004663963642940951,0.010577136277790555,0.025496407643006924,0.8544214403251473,0.09336176505526272,0.008734139400619845,0.07487800453244398,0.002504361665996345,0.011789754062932145,0.03581221776335297,0.40981462810656905,0.4660564840201733,0.06457177247515411,0.3198472773760201,0.015685371990569297,0.16965653060885177,0.07062476090013825
0.20000000000000004,0.8323262676596802,0.8375009166238909,0.7431952552708884,0.9592181988337772,0.7464998375261146,0.16311527660067848,0.008785859008135666,0.057973923030353425,0.005033663083340072,0.13791014250829836,0.19161134666179774,0.7877447219869778,0.14256605154441937,0.014917425209857837,0.11753496798300303,0.004663963642940951,0.009208631660029942,0.025496407643006924,0.8521106707991372,0.0896106832171002,0.010414888957574475,0.06229086637089373,0.002504361665996345,0.011715001570884676,0.03581221776335297,0.3824768798636086,0.4686954374771453,0.08425930444180585,0.28896907775093084,0.015685371990569297,0.14613710144854364,0.07062476090013825
0.25000000000000006,0.8488266513895344,0.8492251300433927,0.7709970734762991,0.9451203417080604,0.7347806415191903,0.16273184678428332,0.009889315487273231,0.05131816751937893,0.005033663083340072,0.13075694292364015,0.19161134666179774,0.7824889275185879,0.13929389463302733,0.018206692886915787,0.10235692670751242,0.004663963642940951,0.007242615770240102,0.025496407643006924,0.8460555744559363,0.08874789799678728,0.012589718149310092,0.055856776224270654,0.002504361665996345,0.00859073994133841,0.03581221776335297,0.36055074959372885,0.46789284269460985,0.10199212377848987,0.2600989273323572,0.015685371990569297,0.12498093648113096,0.07062476090013825
0.30000000000000004,0.8602034308691752,0.8569295101553166,0.7949325780432239,0.9294147289611979,0.7139630639524862,0.1682432183314745,0.011687794462127199,0.04434412874965871,0.005033663083340072,0.11497622184791267,0.19161134666179774,0.7770337314131832,0.1367345497202192,0.02133218155391481,0.09074420835737093,0.004663963642940951,0.0048258695879717095,0.025496407643006924,0.8407873542843166,0.08767408286165534,0.014733817613515776,0.050265696348763156,0.002504361665996345,0.005934301866760028,0.03581221776335297,0.3427325666641405,0.46438454262277834,0.119915056812534,0.23335258994840152,0.015685371990569297,0.10815953909547515,0.07062476090013825
0.3500000000000001,0.8690454314528769,0.8626588520706034,0.8175684386952597,0.9130132219902575,0.7127778964452931,0.1624297358645806,0.01592258873812269,0.040328121104925146,0.005033663083340072,0.12241356102455725,0.19161134666179774,0.7745794616216956,0.13227962767466356,0.02359872669561458,0.07724452821591535,0.004663963642940951,0.004734857866513509,0.025496407643006924,0.8356142625646663,0.08659151351700012,0.01765857071012855,0.04468374879421616,0.002504361665996345,0.00394250876845037,0.03581221776335297,0.32755794746604106,0.45883093890802784,0.13697606590145506,0.20571253738497688,0.015685371990569297,0.09636552858525593,0.07062476090013825
0.40000000000000013,0.8738501615989104,0.8646953456961167,0.8364980204349435,0.894859981282845,0.7019644270249099,0.1627929723979044,0.035023229197986505,0.03736764258887125,0.005033663083340072,0.12619772923306238,0.19161134666179774,0.771859362722168,0.12850289620387395,0.02595097826354331,0.06660152035733395,0.004663963642940951,0.004528324607160017,0.025496407643006924,0.8335684924466765,0.0840308658104989,0.018990218895207023,0.03864010615028701,0.002504361665996345,0.003574171773417789,0.03581221776335297,0.3155683463007133,0.4519917997597159,0.1512662860488948,0.18303069318731469,0.015685371990569297,0.08885404289479426,0.07062476090013825
0.45000000000000007,0.8771686141407153,0.8652216456634544,0.8554157529989799,0.8752549612458906,0.673189832000465,0.17182191683132586,0.05456679243087004,0.05456679243087004,0.005033663083340072,0.11639038468306762,0.19161134666179774,0.7671078134011153,0.12591067415137852,0.03081887464737254,0.05657324453770697,0.004663963642940951,0.004636875079719327,0.025496407643006924,0.8315050688158794,0.08141689321738366,0.01977814566888203,0.033259960862276824,0.002504361665996345,0.002726908802267114,0.03581221776335297,0.30201225161494577,0.4452832243064879,0.1698779456761207,0.1698779456761207,0.015685371990569297,0.08084737986682256,0.07062476090013825
0.5000000000000001,0.8776766508490699,0.862706322679268,0.8724495429728237,0.8531783168958318,0.6544165607499193,0.1750373181573635,0.04885667182373199,0.04885667182373199,0.005033663083340072,0.09419197866293716,0.19161134666179774,0.7621560583200926,0.12335089543153499,0.035053438162021555,0.04836476587169211,0.004663963642940951,0.0041757339753409894,0.025496407643006924,0.8318995300145732,0.07762284936157182,0.01893774972020046,0.027698004141714458,0.002504361665996345,0.0028415399031442856,0.03581221776335297,0.2914071258666016,0.4354350041166579,0.18409338690176047,0.18409338690176047,0.015685371990569297,0.0722234797930501,0.07062476090013825
0.5500000000000002,0.8760822803281701,0.8578373015873015,0.8876228603690302,0.8299858421519929,0.6374938599296769,0.17650281687202768,0.04289191641622914,0.04289191641622914,0.005033663083340072,0.06907905692000327,0.19161134666179774,0.7582298015644777,0.1202455143708247,0.036895287558835976,0.0421463815924574,0.004663963642940951,0.002633619987309266,0.025496407643006924,0.8277864425429736,0.07612789828904859,0.020218923433957703,0.025075001386252946,0.002504361665996345,0.0004380927613574226,0.03581221776335297,0.28015483727343315,0.4269609311964608,0.19949881350632825,0.19949881350632825,0.015685371990569297,0.06241423987362904,0.07062476090013825
0.6000000000000002,0.8728070649530336,0.850632782848221,0.9029806500296448,0.8040217886881194,0.6287060798606834,0.17252558907384508,0.050945817936109195,0.050945817936109195,0.005033663083340072,0.059023558675110444,0.19161134666179774,0.751987622292273,0.11800992773601277,0.040590031888916744,0.040590031888916744,0.004663963642940951,0.0006231780209121629,0.025496407643006924,0.8242579005541582,0.07405257632062046,0.022743395013899437,0.022743395013899437,0.002504361665996345,0.00018318474078737879,0.03581221776335297,0.26825052343258393,0.41723416010160824,0.21392719103722857,0.21392719103722857,0.015685371990569297,0.05036661043238033,0.07062476090013825
