Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Standard,0.5,0.8,0.8,0.8559067374314961,0.9527140293046817,2.1769913417573727,0.8121135216437432,4,0.5490803144409654,1,0.8754390563160136,7,0.9026127625933325,7,19
Standard,0.5,1.0,0.0,0.7906456389912769,0.9527140293046817,8.703101185779294,0.9156113468809532,4,0.7410585701865745,1,0.9179124450874699,5,0.9549464600521232,6,16
Standard,0.5,1.0,0.4,0.8262676596802612,0.9527140293046817,5.14089911688087,0.9019215219386364,4,0.8282074283406888,3,0.9778591175508037,5,0.9806866038654694,7,19
Standard,0.5,1.0,0.8,0.8462216120977593,0.9527140293046817,3.1455038751310616,0.8429769931041665,4,0.6385009611188228,1,0.9118661907798957,6,0.9261419083277882,7,18
Standard,0.6,0.0,0.0,0.8615816155567325,0.9527140293046817,1.6095035292337356,0.7495550435956707,3,0.49163884054471346,3,0.8364326041894957,7,0.8858456411612551,7,20
Standard,0.6,0.0,0.4,0.8667754802027823,0.9527140293046817,1.0901170646287595,0.7083669804490959,3,0.4345971391078179,3,0.8202274734106104,7,0.8719234992700762,7,20
Standard,0.6,0.0,0.8,0.8696669657237361,0.9527140293046817,0.8009685125333732,0.6747912620165712,3,0.3929531422584987,1,0.8104716511185144,7,0.8602523291829781,7,18
Standard,0.6,0.4,0.0,0.8455136034935631,0.9527140293046817,3.216304735550679,0.8366946929052262,5,0.6486390539603998,1,0.89620304200841,6,0.9243719670116181,7,19
Standard,0.6,0.4,0.4,0.8553824867856409,0.9527140293046817,2.229416406342899,0.7834206051745167,3,0.5496778478415564,1,0.8663162348100301,7,0.9024571613007282,7,18
Standard,0.6,0.4,0.8,0.8615437830358976,0.9527140293046817,1.6132867813172247,0.7254162926280692,3,0.4828706481479444,1,0.8469303865450973,7,0.8851147136498325,7,18
Standard,0.6,0.8,0.0,0.788575659637024,0.9527140293046817,8.910099121204585,0.936142633985681,4,0.7531238822806455,1,0.9180302015422048,5,0.9519003640236651,6,16
Standard,0.6,0.8,0.4,0.8286673224303611,0.9527140293046817,4.900932841870875,0.9037585092736277,4,0.799017991459673,2,0.9621590948376589,6,0.9705047518362871,7,19
Standard,0.6,0.8,0.8,0.8462810632019284,0.9527140293046817,3.1395587647141454,0.8367999555676437,4,0.6296987272252244,1,0.9056455302558416,6,0.9230111746013694,7,18
Standard,0.6,1.0,0.0,0.7803443840325144,0.9527140293046817,9.733226681655548,0.9204885026584472,4,0.7406896270569846,1,0.9003149971839853,5,0.9484409658957332,6,16
Standard,0.6,1.0,0.4,0.7885864689286911,0.9527140293046817,8.909018192037877,0.8937202445407795,4,0.7717577632138924,1,0.9101123080340535,5,0.9524655617238567,6,16
Standard,0.6,1.0,0.8,0.8301427907429226,0.9527140293046817,4.753386010614724,0.881404008253384,4,0.7776919498875098,1,0.9640968726685001,6,0.9686410597845987,7,18
Standard,0.7,0.0,0.0,0.8544096505356004,0.9527140293046817,2.326700031346951,0.7832238584125518,3,0.5516345531751142,1,0.8565798811803843,7,0.9019562209782802,7,18
Standard,0.7,0.0,0.4,0.8609979138067082,0.9527140293046817,1.6678737042361669,0.7378310284436236,3,0.48419915215680914,1,0.8367715379039509,7,0.8851435720188681,7,18
Standard,0.7,0.0,0.8,0.8649973517235415,0.9527140293046817,1.2679299125528343,0.6976371535314992,3,0.4307449966308519,1,0.824009896630349,7,0.8711396339166867,7,18
Standard,0.7,0.4,0.0,0.8285700388053571,0.9527140293046817,4.91066120437128,0.9283730269636418,4,0.7959957292010444,2,0.9480809723236284,6,0.9648626599070927,7,19
Standard,0.7,0.4,0.4,0.8459351658685806,0.9527140293046817,3.174148498048923,0.8206170089112748,5,0.6301325207721267,1,0.8940606159752593,7,0.9213631123396541,7,20
Standard,0.7,0.4,0.8,0.8545663852647736,0.9527140293046817,2.3110265584296297,0.7807078651685393,3,0.5407915882417131,1,0.8666743648012403,7,0.9019109198905977,7,18
Standard,0.7,0.8,0.0,0.7780906467199205,0.9527140293046817,9.958600412914942,0.9320853562676285,4,0.7512398311221861,1,0.9002836578604945,5,0.9444771413756252,6,16
Standard,0.7,0.8,0.4,0.7948882859706203,0.9527140293046817,8.278836487844954,0.904585736268932,4,0.8408287859621039,3,0.9357899700344202,5,0.9571777048869917,6,18
Standard,0.7,0.8,0.8,0.8312021013263001,0.9527140293046817,4.647454952276975,0.879729411471949,4,0.7571151217714097,1,0.9508382492723009,6,0.9608192267465082,7,18
Standard,0.7,1.0,0.0,0.7637196934484883,0.9527140293046817,11.395695740058153,0.9099276196018425,5,0.7259377021036594,1,0.8692509945890243,5,0.9408731173693576,6,17
Standard,0.7,1.0,0.4,0.7777231308032385,0.9527140293046817,9.995352004583136,0.8994468868358207,4,0.7687573532797521,1,0.8913957000729006,5,0.9443173103755259,6,16
Standard,0.7,1.0,0.8,0.7991255283041302,0.9527140293046817,7.855112254493967,0.8992530549080127,4,0.9028114862729134,3,0.9422552476033671,5,0.9576909689958881,6,18
Standard,0.8,0.0,0.0,0.8448055948893669,0.9527140293046817,3.2871055959702966,0.8395303428145334,5,0.6323098030859182,1,0.882765500383745,7,0.9222427786329968,7,20
Standard,0.8,0.0,0.4,0.8539826835147493,0.9527140293046817,2.369396733432061,0.7920172740937114,4,0.5423859625830977,1,0.8570818792142535,7,0.9011433624054155,7,19
Standard,0.8,0.0,0.8,0.8597332266816555,0.9527140293046817,1.7943424167414346,0.7645073132481062,3,0.476734902335165,1,0.8385660545089304,7,0.8842409142370043,7,18
Standard,0.8,0.4,0.0,0.792775069449699,0.9527140293046817,8.490158139937087,0.9430393505671507,4,0.8370739459685217,3,0.9440900037942875,5,0.9531970247676034,6,18
