N,Rep,DI_RACE,SPD_RACE,EOPP_RACE,EOD_RACE,TI_RACE,PP_RACE,CAL_RACE,DI_SEX,SPD_SEX,EOPP_SEX,EOD_SEX,TI_SEX,PP_SEX,CAL_SEX,DI_ETHNICITY,SPD_ETHNICITY,EOPP_ETHNICITY,EOD_ETHNICITY,TI_ETHNICITY,PP_ETHNICITY,CAL_ETHNICITY,DI_AGE_GROUP,SPD_AGE_GROUP,EOPP_AGE_GROUP,EOD_AGE_GROUP,TI_AGE_GROUP,PP_AGE_GROUP,CAL_AGE_GROUP
1000,7,0.7253891147020917,0.15662991235510326,0.2666666666666667,0.2666666666666667,0.03589365177376656,0.12177121771217714,0.6256016507422943,0.6664234686122511,0.1848426655885722,0.09060390097524385,0.09060390097524385,0.0020368648317511395,0.012492282362626006,0.12898426838324584,0.8196208913087315,0.0834772059166628,0.00631573384070605,0.04019591285255869,0.00739476383405982,0.01594896331738438,0.339128079833246,0.2774979854955681,0.45177137458667926,0.2159420289855073,0.2159420289855073,0.036302755802753967,0.03898635477582846,0.7171808714033947
1000,8,0.0,0.5230769230769231,0.8837209302325582,0.8837209302325582,0.019969115135471074,0.14743589743589747,0.35025640045894146,0.8083510932196701,0.10254460986168301,0.029823785298237926,0.07193375884077971,0.006203664398737936,0.030184685013504686,0.17287112678419425,0.7101223470661673,0.14830029993204263,0.027968532112505606,0.08462878584829805,0.013895439656411462,0.038240549828178705,0.16054555512724145,0.31109440267335003,0.453436709556802,0.23318450237649435,0.23318450237649435,0.010558268486163425,0.05690312738367653,0.6466199332071088
1000,9,0.0,0.5263157894736842,0.1694915254237288,0.1694915254237288,0.06316589387956835,0.14035087719298245,0.4436624728188041,0.800862812769629,0.09701555275325768,0.009708121827411209,0.030205853521915696,0.010701752119451131,0.014462627156125563,0.17730558682517017,0.706233876498057,0.13660729199884591,0.03646884272997042,0.08481023988542785,0.013402736306092407,0.07122733750952892,0.23456283585809723,0.22878228782287824,0.4837962962962963,0.249441170493802,0.249441170493802,0.012655453783408849,0.11511701454775458,0.8183927481304517
1000,10,0.5122655122655122,0.29264069264069265,0.2168674698795181,0.2168674698795181,0.029683962272972902,0.1387900355871886,0.6305411249713841,0.8023365878455363,0.09800581438299316,0.025465430984991322,0.06735213091062368,0.0070298402331896645,0.0362634941617096,0.41181812405106155,0.6583999842788925,0.1649272282206493,0.0894161072030385,0.0894161072030385,0.002121636908321005,0.00037091988130566467,0.18205209423625224,0.28783398184176395,0.4178691019786911,0.20331882034009696,0.20331882034009696,0.02024601944593145,0.15546218487394958,0.42578712174151545
1000,11,0.7166666666666667,0.13178294573643412,0.16666666666666663,0.16666666666666663,0.03363726136555723,0.20833333333333337,0.8525011918765755,0.7343865192206426,0.1411297786157349,0.029646748101683773,0.029646748101683773,0.01173880562087238,0.07854251012145752,0.25103352328740325,0.9834576400841462,0.0073423308717426305,0.009648991784914185,0.014041601218525407,0.0012367975978644571,0.02814895947426066,0.16791572566429147,0.21463710492620797,0.49020453230979544,0.20879120879120883,0.21987202275151083,0.041093691345150236,0.09698996655518399,0.5662808198807732
1000,12,0.3616438356164384,0.35303030303030297,0.33333333333333337,0.33333333333333337,0.022823640965538308,0.19999999999999996,0.6427613434973208,0.7653957728968089,0.12212274835508574,0.03655549659141932,0.05440250625056481,0.003883922649319367,0.007738714374869948,0.19437115920236314,0.8441851257121488,0.07204572846688606,0.019083571986461934,0.07293336386535379,0.009696011453489514,0.07238658777120321,0.37062897347260226,0.2688005772898304,0.42694194480392456,0.3125,0.3125,0.07941071682265488,0.2028985507246377,0.4413839341375262
1000,13,0.3873015873015873,0.35154826958105645,0.33333333333333337,0.33333333333333337,0.013082177454883381,0.16049382716049387,0.8209257163687571,0.7516508756818835,0.12135241301907967,0.07285714285714295,0.07285714285714295,0.008632446671497408,0.01074848544068785,0.4782162644516883,0.8938871757663704,0.04491707616707613,0.013655462184873901,0.013655462184873901,0.00023691213621941654,0.036553211888782355,0.29632361075935637,0.30304267919134165,0.38792907478972494,0.1597222222222222,0.17098445595854922,0.02235350107396334,0.16981132075471694,0.4751472491047703
1000,14,0.0,0.47058823529411764,0.0314330257447436,0.15625,0.036470972664419225,0.09962406015037595,0.6443091767999878,0.7113239822100582,0.145122454595487,0.07220410265213295,0.07220410265213295,0.006733448477430709,0.036426692178904596,0.20932094843324828,0.7714078977023356,0.09991238030060295,0.0038699690402476117,0.04704532415375788,0.015713681261295603,0.0267379679144385,0.19620245512395806,0.18578497525865945,0.4869518428840463,0.1937116399267793,0.1937116399267793,0.05771676840127018,0.10504201680672276,0.49621415361870724
1000,15,0.6694866647548036,0.15708055063377402,0.21875,0.21875,0.0647217295250896,0.19444444444444442,0.5320730749905372,0.749462715727776,0.13794463568559956,0.038972030931404666,0.040372778801683065,0.0035985144931878488,0.036259617281515166,0.1431894916600547,0.7808447391631006,0.10649713478419609,0.09503515874707003,0.09503515874707003,0.017472241109569124,0.026170798898071612,0.20540635800753854,0.22640921345863135,0.49925572787801986,0.33591331269349844,0.33591331269349844,0.02772750798707281,0.22242647058823528,0.8974238642547732
1000,16,0.3229166666666667,0.34946236559139787,0.18644067796610164,0.24615384615384617,0.07218595839543628,0.25,0.45845174557833324,0.6983565633451216,0.16739997691034803,0.0855450374586213,0.0855450374586213,0.0012326067322919257,0.011629987475398118,0.14931603887409511,0.8178896066624226,0.08636946332143797,0.021118012422360333,0.07680722891566265,0.022305254305605357,0.06443541661061636,0.13803342925401862,0.2971014492753623,0.44700460829493094,0.33333333333333337,0.33333333333333337,0.029711448635590477,0.1913696060037524,0.44663994232513393
1000,17,0.0,0.5092592592592593,0.07756813417190767,0.21818181818181817,0.03764440414259866,0.12095959595959593,0.57455798257549,0.73845233942897,0.1399509411827441,0.01873325679295834,0.030926216640502366,0.0031403603564927815,0.04840269020596888,0.19396083804091951,0.782057181729057,0.10335110723163626,0.04729333593902685,0.04729333593902685,0.003620678795266563,0.030804920155373283,0.2779171022003444,0.24606060606060606,0.47662835249042146,0.2571724853093674,0.2571724853093674,0.03554193897555621,0.12982456140350873,0.6167342222099458
