Hospital,N,Accuracy,Selection_Rate,DI_RACE,DI_SEX
146000,281,0.8612099644128114,0.2846975088967972,0.3256655466528819,0.48165137614678905
154000,2549,0.861514319340918,0.4782267555904276,0.6762481089258698,0.7801470363930325
154001,766,0.8851174934725848,0.6344647519582245,0.9513832930432446,0.9727691098888765
154002,663,0.8521870286576169,0.5490196078431373,0.9392562814070352,0.9536802030456852
155000,428,0.8855140186915887,0.28738317757009346,0.34629629629629627,0.5364217252396166
157000,129,0.813953488372093,0.627906976744186,0.0,0.88
158000,1734,0.8656286043829297,0.395040369088812,0.6335078534031413,0.4969574036511156
168000,737,0.8616010854816825,0.46132971506105835,0.7217877094972067,0.9154838709677419
172000,1006,0.8737574552683897,0.40059642147117297,0.1488020176544767,0.5956077630234934
180000,695,0.8316546762589928,0.4949640287769784,0.39603960396039606,0.8089460784313726
181000,1490,0.8416107382550335,0.3939597315436242,0.6498294773711861,0.8030908629376105
182000,994,0.8883299798792756,0.4154929577464789,0.34782608695652173,0.768683397549377
186000,210,0.9047619047619048,0.2904761904761905,0.29290206648697215,0.4517472807220551
191000,582,0.8436426116838488,0.4329896907216495,0.0,0.862857142857143
198000,555,0.872072072072072,0.5225225225225225,0.8048523206751054,0.7780534877309071
207001,1089,0.9008264462809917,0.4866850321395776,0.2,0.5963501808090153
212000,1901,0.875854813256181,0.37190952130457655,0.23076923076923078,0.7767858923691942
214000,1035,0.8647342995169082,0.4956521739130435,0.7629245440856618,0.8858232284956423
216001,234,0.8888888888888888,0.41025641025641024,0.8020833333333334,0.7659227000544365
219000,252,0.8452380952380952,0.5912698412698413,0.571830985915493,0.8894208846329229
221000,103,0.8446601941747572,0.5145631067961165,0.2857142857142857,0.879382889200561
228001,747,0.9009370816599732,0.3748326639892905,0.6778445111778445,0.32491856677524433
229000,1272,0.8891509433962265,0.425314465408805,0.0,0.6387007925165649
230000,432,0.8865740740740741,0.4351851851851852,0.0,0.647955647955648
235000,2499,0.8587434973989596,0.5274109643857543,0.7634194831013916,0.9744249061296023
243000,262,0.8854961832061069,0.5152671755725191,0.8276990185387131,0.9408706952566601
246000,543,0.8729281767955801,0.4677716390423573,0.31746031746031744,0.8492000000000001
251000,949,0.8714436248682824,0.5216016859852476,0.7514124293785311,0.7187425381429549
255000,1236,0.8616504854368932,0.5186084142394822,0.7330568819636425,0.8788192419825074
256000,190,0.868421052631579,0.24736842105263157,0.0,0.663720369626356
263000,704,0.8806818181818182,0.4119318181818182,0.781947261663286,0.4869854374498337
266000,1037,0.8939247830279653,0.437801350048216,0.23809523809523808,0.4906818181818183
280000,148,0.8378378378378378,0.16216216216216217,0.0,0.8608695652173913
