λ,F1,Accuracy,AUC,RACE_DI,RACE_WTPR,RACE_SPD,RACE_EOD,SEX_DI,SEX_WTPR,SEX_SPD,SEX_EOD,AGE_GROUP_DI,AGE_GROUP_WTPR,AGE_GROUP_SPD,AGE_GROUP_EOD,ETHNICITY_DI,ETHNICITY_WTPR,ETHNICITY_SPD,ETHNICITY_EOD
0.0,0.8310962105546514,0.8507885378271162,0.9319029710670446,0.6429440663113416,0.7662337662337663,0.17315540119990552,0.07394547200372437,0.7574740666912276,0.7963783030832242,0.12405627007325942,0.04392016203437443,0.22357598446057325,0.6255560401221107,0.6092654829097346,0.3002351566767252,0.8327936580252526,0.7956030897207368,0.07586711479382963,0.025537052797077964
0.25,0.8306200886190604,0.8504210219104342,0.9318802172478909,0.6591854333796734,0.7748917748917749,0.16483764842972665,0.06603428933526023,0.7571608620695417,0.7951724568078339,0.12415563842343785,0.04498415226527874,0.2237802072341886,0.6273877017008286,0.6105785300470767,0.30022233831372214,0.8325570910171596,0.7935234699940582,0.07592460116138677,0.027284130956060526
0.5,0.8308777170419974,0.8506750402646115,0.9318801438522808,0.6543706961068446,0.7662337662337663,0.16691264470640055,0.07767960195144663,0.7567537893929174,0.7954011517910975,0.12435659145135941,0.04469871486422072,0.2246848269693545,0.626864369821195,0.607344233971132,0.2956529091893543,0.8340984047273535,0.7958506634977223,0.07516520785579123,0.02435519556799426
0.75,0.831067771102764,0.8507561099521148,0.9318530813450108,0.6710406503167701,0.7878787878787878,0.15904696678696123,0.05304727634824724,0.7581854794006884,0.7963783030832242,0.12363891299061086,0.04394853324327164,0.2246540004387538,0.6281726995202791,0.6094707301323353,0.2987098032079857,0.8342279664905476,0.7953060011883542,0.07519287762072419,0.025944988518692536
1.0,0.8312025153847095,0.8508642028687861,0.9319084779207973,0.6543121970279865,0.7705627705627706,0.16695582073506943,0.06438868574790901,0.7576151921614058,0.7964614648953201,0.12400194294284878,0.04420582593794231,0.22554252350311801,0.6297426951591801,0.6075123317531127,0.2956847329965129,0.8328633384071474,0.7956030897207368,0.0758529147609458,0.02580625311378415
1.2,0.8311880673019837,0.8509344632646223,0.9319048269611878,0.664759766881879,0.7835497835497836,0.16149023275760443,0.05812310666679599,0.7567513245192172,0.795733799039481,0.12438294614064582,0.04482000695819255,0.22496822496822497,0.6272132577409507,0.6064917849082708,0.2982141704147423,0.8359410824976881,0.7963458110516934,0.07430592167539884,0.024208424894466507
1.5,0.8306961831687409,0.8504534497854356,0.931871392251761,0.6567192674701711,0.7662337662337663,0.16518560355964523,0.07394547200372437,0.757486958806132,0.7954427326971455,0.12401750867885025,0.04496921725604197,0.2260006107756973,0.6298299171391191,0.6065233825537513,0.29232359322828727,0.8362145506947719,0.7960487225193108,0.07422351048699544,0.024299654361132572
2.0,0.8306022297553632,0.8503777847437657,0.9318167065041991,0.6628541494361849,0.7792207792207793,0.16216073465225594,0.06170528500625583,0.7590888811855494,0.7963159317241523,0.12303853788920122,0.04259234415748303,0.22654312299899512,0.6286088094199739,0.6035815867703069,0.2920896263748606,0.8366109117722358,0.7961972667855021,0.07402807980975695,0.02392941571647733
