Acc,AUC,DI_RACE,DI_RACE_pass,SPD_RACE,SPD_RACE_pass,EOPP_RACE,EOPP_RACE_pass,EOD_RACE,EOD_RACE_pass,TI_RACE,TI_RACE_pass,PP_RACE,PP_RACE_pass,CAL_RACE,CAL_RACE_pass,DI_SEX,DI_SEX_pass,SPD_SEX,SPD_SEX_pass,EOPP_SEX,EOPP_SEX_pass,EOD_SEX,EOD_SEX_pass,TI_SEX,TI_SEX_pass,PP_SEX,PP_SEX_pass,CAL_SEX,CAL_SEX_pass,DI_ETHNICITY,DI_ETHNICITY_pass,SPD_ETHNICITY,SPD_ETHNICITY_pass,EOPP_ETHNICITY,EOPP_ETHNICITY_pass,EOD_ETHNICITY,EOD_ETHNICITY_pass,TI_ETHNICITY,TI_ETHNICITY_pass,PP_ETHNICITY,PP_ETHNICITY_pass,CAL_ETHNICITY,CAL_ETHNICITY_pass,DI_AGE_GROUP,DI_AGE_GROUP_pass,SPD_AGE_GROUP,SPD_AGE_GROUP_pass,EOPP_AGE_GROUP,EOPP_AGE_GROUP_pass,EOD_AGE_GROUP,EOD_AGE_GROUP_pass,TI_AGE_GROUP,TI_AGE_GROUP_pass,PP_AGE_GROUP,PP_AGE_GROUP_pass,CAL_AGE_GROUP,CAL_AGE_GROUP_pass,Fold,N_hospitals,N_test
0.8288981603579844,0.9176212964517616,0.51893983720278,False,0.23495534990872013,False,0.0826015217510303,True,0.09926969609439504,True,0.0003333730788483008,True,0.1780593281750391,False,0.06774295857760283,False,0.7997892778144043,False,0.10616005357988789,False,0.05308912730866422,True,0.06548228378317136,True,0.00014158162243325077,True,0.001416635619956974,True,0.06262538354494089,False,0.7839922603435376,False,0.10475921696212015,False,0.032971132782459,True,0.0599068768882102,True,3.070136005198102e-05,True,0.0007466296597811173,True,0.06053494560415758,False,0.3031069022236965,False,0.4184697078302836,False,0.29305530506029065,False,0.29305530506029065,False,0.0012766129531267614,True,0.11812463844422416,False,0.08422874591946343,False,11,21,46259
0.8555831801967355,0.927992212521147,0.5695805608935399,False,0.19022683336960466,False,0.10283007696862045,False,0.10283007696862045,False,4.771987033360439e-06,True,0.08678258193568245,True,0.04423073124635179,True,0.5824426242636173,False,0.19338916571345105,False,0.07602665953791843,True,0.07781832266791437,True,2.9054687567611065e-05,True,0.004412915371000747,True,0.025554308778878466,True,0.7609344501672195,False,0.08654711243169183,True,0.021681045507057406,True,0.021681045507057406,True,2.5307965913983366e-05,True,0.03188640711174995,True,0.0295249838822522,True,0.16843763208437632,False,0.4679479045738778,False,0.3426497711659268,False,0.3426497711659268,False,0.0001348776462394061,True,0.1829413834171576,False,0.05449147138477134,False,12,23,46255
0.845141065830721,0.9286104921855365,0.6324825430791756,False,0.17041033474332862,False,0.1003861003861003,False,0.1003861003861003,False,5.663210426591603e-05,True,0.16803278688524592,False,0.042945961551961856,True,0.812858404497073,True,0.0848736129397174,True,0.04784571510225977,True,0.04784571510225977,True,3.3367067182783934e-05,True,0.010006933264614326,True,0.03091062639417812,True,0.7897934531650351,False,0.09039939634046168,True,0.03405105314449086,True,0.04361075592395387,True,2.653887796326285e-05,True,0.007386662656943099,True,0.025862228064028235,True,0.22626641817494203,False,0.4332849762226215,False,0.29578277257269747,False,0.29578277257269747,False,0.00074019164807353,True,0.09659994630963642,True,0.05109505998139988,False,13,22,46255
0.8313479623824451,0.9132136354684988,0.78125,False,0.11666666666666664,False,0.19943941354031913,False,0.19943941354031913,False,0.00013619327750418603,True,0.07884076707606125,True,0.05569082666688141,False,0.8160342907258684,True,0.09807144379621474,True,0.029724028355800125,True,0.06390128675495307,True,5.241308426928715e-05,True,0.003550606153410074,True,0.057976600689019595,False,0.8899470924136268,True,0.053043466437538045,True,0.11769060523065067,False,0.11769060523065067,False,0.0004909060341185319,True,0.024036579022954974,True,0.05817972356053978,False,0.315259096254006,False,0.444170576950333,False,0.3083140983727092,False,0.3083140983727092,False,0.0007423140772890215,True,0.08750049532158,True,0.052585467307134336,False,14,23,46255
0.8340719922170576,0.9218286468303736,0.7412529235887065,False,0.11184899453862118,False,0.13289226496773665,False,0.13289226496773665,False,0.00030742658344996366,True,0.15676826535186017,False,0.05927476070246366,False,0.7288770598854482,False,0.13646449077441736,False,0.05325153204711297,True,0.05325153204711297,True,8.904826099158164e-07,True,0.05343097947239106,True,0.025633072370109877,True,0.8744394885304774,True,0.05393706637856327,True,0.017380099244664216,True,0.03145976907987354,True,0.0005188506311265776,True,0.11653554590726078,False,0.05909493297523214,False,0.2763051378511321,False,0.4343114751385387,False,0.30460587342455836,False,0.30460587342455836,False,0.00018136382721542065,True,0.33203310108351136,False,0.0532720635908856,False,15,21,46255
0.8259581919194102,0.9158453356114208,0.6560995976618842,False,0.24960513072927765,False,0.29885057471264376,False,0.3338502436863092,False,0.00010089058835892079,True,0.16341621973021292,False,0.08028608748975881,False,0.8692260798980388,True,0.07595886726877699,True,0.025456708793839877,True,0.06657535856220864,True,9.432584060406479e-05,True,0.0149700635232487,True,0.044789960776983245,True,0.6898776603391151,False,0.17181738948026826,False,0.09900373417804109,True,0.11403806036584309,False,0.00022984971669231993,True,0.03148703462970748,True,0.04036977937563984,True,0.3899099698041958,False,0.39495513919475056,False,0.1636830213586975,False,0.1636830213586975,False,4.2276028394374796e-05,True,0.16359669521896958,False,0.08136488282043554,False,16,21,46259
0.8442647758225604,0.9264707459188998,0.652507688782043,False,0.17467159205138666,False,0.1491726664140457,False,0.1491726664140457,False,2.8756069980154057e-05,True,0.09695444056677527,True,0.04306711252559458,True,0.7602194489457363,False,0.12268795002947375,False,0.028470131770591434,True,0.057324091283995945,True,3.5455676782780634e-06,True,0.0007230617824893759,True,0.04438797067883018,True,0.7293751099313399,False,0.12761769782501314,False,0.04918844182924298,True,0.06159006319059808,True,5.436188074488084e-05,True,0.01931597215824654,True,0.04902072625611157,True,0.3118619248566215,False,0.43441958382897705,False,0.25454132290323217,False,0.25454132290323217,False,0.0003993032545187465,True,0.06824641072897608,True,0.06608146306868434,False,17,22,46258
0.8394768133174791,0.9254204364316676,0.528269136902992,False,0.21512057976882604,False,0.15901307079787708,False,0.15901307079787708,False,0.00017879231431381986,True,0.09870571578689835,True,0.047205336725895476,True,0.713856723124537,False,0.1530764051902061,False,0.06097757455244113,True,0.09566716088597166,True,0.00020582152043326606,True,0.013921585688168925,True,0.03520011413756685,True,0.9838127627490957,True,0.007091854434089717,True,0.05161375849288785,True,0.05161375849288785,True,5.258176252531579e-05,True,0.0047938433264452796,True,0.04037043977393502,True,0.19754657221591537,False,0.5186314129481089,False,0.324896801818093,False,0.324896801818093,False,0.000409814473958851,True,0.08420551115259711,True,0.04608169576826569,True,18,23,46255
0.8415522646200411,0.9247017614971408,0.5257799242918678,False,0.21026739205926614,False,0.30113145281684606,False,0.30113145281684606,False,7.4913012222265e-05,True,0.054611175315082416,True,0.10267728283256516,False,0.6521605390205366,False,0.15270002229737917,False,0.11047154703324868,False,0.11047154703324868,False,0.00012295771030766157,True,0.005463185659793868,True,0.07185235440970542,False,0.8991232425055062,True,0.0355546989630533,True,0.012030867829187608,True,0.021966212054309195,True,9.71604482188828e-06,True,0.02064616417465992,True,0.07674483286030662,False,0.13821645535606086,False,0.4499604255101117,False,0.4678659538846031,False,0.4678659538846031,False,0.0003510142526639186,True,0.07803790412486067,True,0.09025885271941961,False,19,24,46255
0.8482326235001622,0.9257254410375787,0.2070246138042748,False,0.31919529262086516,False,0.5490816440810841,False,0.5490816440810841,False,0.00013058925698378188,True,0.16450159066808057,False,0.050735642375564806,False,0.5507810508200901,False,0.24913205490750562,False,0.12410696137491928,False,0.12410696137491928,False,0.00034163012474498246,True,0.0033342706215467866,True,0.023309251846583886,True,0.9800100047969869,True,0.007653263903236063,True,0.017264695193519253,True,0.017264695193519253,True,5.161807414168131e-05,True,0.02475281877066049,True,0.03023263637732307,True,0.20231541436244463,False,0.5326852492695362,False,0.3816893752247764,False,0.3816893752247764,False,0.0009677339378960682,True,0.050526689887582465,True,0.03767628399457464,True,20,23,46255
