Seed,Accuracy,AUC,DI_RACE,Fair_DI_RACE,SPD_RACE,Fair_SPD_RACE,EOPP_RACE,Fair_EOPP_RACE,EOD_RACE,Fair_EOD_RACE,TI_RACE,Fair_TI_RACE,PP_RACE,Fair_PP_RACE,CAL_RACE,Fair_CAL_RACE,DI_SEX,Fair_DI_SEX,SPD_SEX,Fair_SPD_SEX,EOPP_SEX,Fair_EOPP_SEX,EOD_SEX,Fair_EOD_SEX,TI_SEX,Fair_TI_SEX,PP_SEX,Fair_PP_SEX,CAL_SEX,Fair_CAL_SEX,DI_ETHNICITY,Fair_DI_ETHNICITY,SPD_ETHNICITY,Fair_SPD_ETHNICITY,EOPP_ETHNICITY,Fair_EOPP_ETHNICITY,EOD_ETHNICITY,Fair_EOD_ETHNICITY,TI_ETHNICITY,Fair_TI_ETHNICITY,PP_ETHNICITY,Fair_PP_ETHNICITY,CAL_ETHNICITY,Fair_CAL_ETHNICITY,DI_AGE_GROUP,Fair_DI_AGE_GROUP,SPD_AGE_GROUP,Fair_SPD_AGE_GROUP,EOPP_AGE_GROUP,Fair_EOPP_AGE_GROUP,EOD_AGE_GROUP,Fair_EOD_AGE_GROUP,TI_AGE_GROUP,Fair_TI_AGE_GROUP,PP_AGE_GROUP,Fair_PP_AGE_GROUP,CAL_AGE_GROUP,Fair_CAL_AGE_GROUP
141,0.8679104558278296,0.945598563550205,0.6394349865534379,0,0.17977655434916018,0,0.07365450083896685,1,0.07365450083896685,1,0.004798773476221527,1,0.09508101790038592,1,0.14652562577294104,0,0.7539584110223245,0,0.12715998470619017,0,0.04182837419625296,1,0.05388049624010252,1,0.003333079065631177,1,0.0023892355183319225,1,0.04240031405507688,1,0.8203201320162459,1,0.08245090166924518,1,0.029307922501998207,1,0.031121639291371045,1,0.0018622234780705654,1,0.0019249318124028303,1,0.031067629572904987,1,0.2680647658263708,0,0.45207764463665334,0,0.22985707495423002,0,0.22985707495423002,0,0.012395242865967847,1,0.07278457136643768,1,0.1287284677563566,0
148,0.8677915536194913,0.9455601709791095,0.6455719051462991,0,0.17657898132709532,0,0.06440161779967601,1,0.06440161779967601,1,0.004722922412939451,1,0.08907857953528397,1,0.11604614380872402,0,0.7533381863748452,0,0.1277168216304742,0,0.04182687538667662,1,0.05498725775777141,1,0.0033927709928623234,1,0.0016468882450354494,1,0.04393248789127957,1,0.821418997691695,1,0.08203438519308726,1,0.028256059735729977,1,0.03117237717267468,1,0.001823452339667471,1,0.0019562334390862413,1,0.037671792675407656,1,0.26760473459543554,0,0.4530083821759996,0,0.22991616649587665,0,0.22991616649587665,0,0.012173876717780287,1,0.07297489948744285,1,0.12614238538373768,0
155,0.867159210056965,0.945343416337302,0.6425300804904378,0,0.17815617982379328,0,0.06574331817050272,1,0.06574331817050272,1,0.004784081283745606,1,0.09008497593285814,1,0.12490382968032424,0,0.7538521913112902,0,0.12728017944161746,0,0.041778759529312315,1,0.054471981064799,1,0.0034237594855492798,1,0.002245747184469127,1,0.04109452300087468,1,0.8212620452259175,1,0.08203198336701129,1,0.027177484876241387,1,0.03210923957545747,1,0.001997254370121916,1,0.0006998840391531091,1,0.03250442990409319,1,0.2675340887622685,0,0.4525162722741025,0,0.23128546513624337,0,0.23128546513624337,0,0.012281786721406479,1,0.07606543088497741,1,0.1262576300239473,0
162,0.867575367786149,0.9454999058671799,0.6390476178900131,0,0.18007878654984238,0,0.07813545677623346,1,0.07813545677623346,1,0.005109983106562764,1,0.09411033612468245,1,0.18674119815910195,0,0.753713887116989,0,0.12753680969699732,0,0.04122177393187609,1,0.055278713301758334,1,0.003403960078530374,1,0.0014599733560795025,1,0.04552897743149126,1,0.819925229432953,1,0.0827889307817179,1,0.029499719847631,1,0.031631125846665636,1,0.0017843278613210861,1,0.0016902338791019433,1,0.030456180346420947,1,0.2680095283562426,0,0.45292418195493317,0,0.23066214841201416,0,0.23066214841201416,0,0.012350938524268003,1,0.0720850944996223,1,0.10256048748036051,0
169,0.8679104558278296,0.9457328694339011,0.6526152452982716,0,0.17344489889774994,0,0.06066748785195386,1,0.06066748785195386,1,0.004940304401441199,1,0.0987025727883204,1,0.14281012459242876,0,0.7535584930796128,0,0.1274175194284855,0,0.04164688906031466,1,0.05454493019975744,1,0.0033919402503852156,1,0.0017415956736634985,1,0.04433062846315344,1,0.8204952308249573,1,0.08237456114325115,1,0.028391012730819898,1,0.031646368500451647,1,0.0019178246206045177,1,0.0011445016175003486,1,0.035022288370913035,1,0.26679969920974445,0,0.45316417036911605,0,0.23235094910457232,0,0.23235094910457232,0,0.01214088355815561,1,0.06976870353528086,1,0.10354661964797662,0
176,0.8676132003069839,0.945526347933745,0.6429757016992739,0,0.1778107715944422,0,0.06798379613913597,1,0.06798379613913597,1,0.005097710476508033,1,0.08948737252754768,1,0.12191668484406865,0,0.7535808982947239,0,0.12752214842791132,0,0.042028924473129226,1,0.05450683901004068,1,0.0033742772908172958,1,0.0021511875131513536,1,0.03896317982049324,1,0.8208482970999753,1,0.08228054533945178,1,0.028353315653860567,1,0.03157530708076667,1,0.0018898896201559254,1,0.001471257952241345,1,0.0341403511133046,1,0.2683060749829029,0,0.4524361575750835,0,0.22959238475287858,0,0.22959238475287858,0,0.012354515419979291,1,0.07358448129026063,1,0.1431942528567406,0
183,0.8677158885778214,0.9455134633461757,0.6436752971125158,0,0.1780469663018373,0,0.05768018389377605,1,0.05768018389377605,1,0.004462363615308246,1,0.08811089808872252,1,0.14130499455936263,0,0.7526212191051675,0,0.12810628274479569,0,0.043042480735045796,1,0.05466608851057633,1,0.0033574840449549087,1,0.002083163902067753,1,0.04159052415733305,1,0.81931326355748,1,0.08301917530514441,1,0.029198848905429897,1,0.03221735375847834,1,0.0019725000003119678,1,0.0007388421027494374,1,0.03400777705653579,1,0.2680328222989204,0,0.4522820095087692,0,0.23092133718650087,0,0.23092133718650087,0,0.012353895417777969,1,0.07168070935753434,1,0.11959014252583522,0
190,0.8678401954319933,0.9455312581236669,0.6501395745152441,0,0.17459033710775912,0,0.061414313841498314,1,0.061414313841498314,1,0.004665528452531126,1,0.0953160008359869,1,0.10149328620798703,0,0.7526145051622201,0,0.12802954971369696,0,0.042694445472406084,1,0.054795428057689916,1,0.0033676735110762246,1,0.0017284717370753544,1,0.04125223745211004,1,0.8198218906325061,1,0.08272110680902228,1,0.02858505411809864,1,0.032119401344648135,1,0.0019474277054992994,1,0.0006368610062622571,1,0.03275698007632988,1,0.2668747155145037,0,0.45285890750487023,0,0.2321704141070754,0,0.2321704141070754,0,0.01213166810295025,1,0.07211252413400182,1,0.13654846823837452,0
197,0.8675483445569812,0.9455695010715571,0.6474371502133237,0,0.1759084794324438,0,0.06365479181013156,1,0.06365479181013156,1,0.005024267110945453,1,0.0915925474438275,1,0.12476282413208645,0,0.7529393662775343,0,0.12786506527982294,0,0.04307625438271079,1,0.05424529341947583,1,0.0033270925174559013,1,0.002501936115914427,1,0.03995267570616584,1,0.8193608497672101,1,0.08296638712795318,1,0.028985189795585176,1,0.03232510851015655,1,0.0019773388330250677,1,0.0005777051723085957,1,0.03433704630266299,1,0.2658901286495214,0,0.4540226233656218,0,0.2340900795393549,0,0.2340900795393549,0,0.012184623105154238,1,0.07029720462941336,1,0.08774158177097557,0
204,0.8679374790569974,0.9455641628979083,0.6467655349122725,0,0.1764265917764704,0,0.06365479181013156,1,0.06365479181013156,1,0.004936015736805334,1,0.09188240423356786,1,0.0967272178766358,0,0.7535917514123087,0,0.12762910846409753,0,0.041836634459655464,1,0.05473600065127367,1,0.003436167890609465,1,0.0019262821635039895,1,0.041281160513643,1,0.8209033109507604,1,0.08232726285423358,1,0.02796074479601096,1,0.031846994781364726,1,0.001978151402567359,1,0.0010896963460602649,1,0.034208777419246994,1,0.26800862747497417,0,0.4527954905769147,0,0.22817153463422912,0,0.22817153463422912,0,0.012394247273813337,1,0.07014722019135222,1,0.10706504215637302,0
