Subset,N,DI_RACE,Fair_DI_RACE,SPD_RACE,Fair_SPD_RACE,EOPP_RACE,Fair_EOPP_RACE,EOD_RACE,Fair_EOD_RACE,TI_RACE,Fair_TI_RACE,PP_RACE,Fair_PP_RACE,CAL_RACE,Fair_CAL_RACE,DI_SEX,Fair_DI_SEX,SPD_SEX,Fair_SPD_SEX,EOPP_SEX,Fair_EOPP_SEX,EOD_SEX,Fair_EOD_SEX,TI_SEX,Fair_TI_SEX,PP_SEX,Fair_PP_SEX,CAL_SEX,Fair_CAL_SEX,DI_ETHNICITY,Fair_DI_ETHNICITY,SPD_ETHNICITY,Fair_SPD_ETHNICITY,EOPP_ETHNICITY,Fair_EOPP_ETHNICITY,EOD_ETHNICITY,Fair_EOD_ETHNICITY,TI_ETHNICITY,Fair_TI_ETHNICITY,PP_ETHNICITY,Fair_PP_ETHNICITY,CAL_ETHNICITY,Fair_CAL_ETHNICITY,DI_AGE_GROUP,Fair_DI_AGE_GROUP,SPD_AGE_GROUP,Fair_SPD_AGE_GROUP,EOPP_AGE_GROUP,Fair_EOPP_AGE_GROUP,EOD_AGE_GROUP,Fair_EOD_AGE_GROUP,TI_AGE_GROUP,Fair_TI_AGE_GROUP,PP_AGE_GROUP,Fair_PP_AGE_GROUP,CAL_AGE_GROUP,Fair_CAL_AGE_GROUP
12,10000,0.7712505569930972,0,0.11656720817763899,0,0.11624548736462093,0,0.11624548736462093,0,0.01847350203571521,1,0.04741578218735576,1,0.4644576546020982,0,0.7511185538720625,0,0.1298095588762917,0,0.04239682564189651,1,0.05707980010902697,1,0.004912851805849772,1,0.0036069056386125453,1,0.0543425241891079,0,0.8690283838386768,1,0.059602667831289646,1,0.01244633590327715,1,0.016962003424920463,1,0.0016631561601705355,1,0.009769742621996924,1,0.06839032019313462,0,0.2948348821114803,0,0.4259243304646941,0,0.20723697550419895,0,0.20723697550419895,0,0.012019952698527625,1,0.044435215125535166,1,0.2458340465431257,0
13,10000,0.6886105940091386,0,0.15469984866319153,0,0.06461538461538452,1,0.06461538461538452,1,0.0183078832094841,1,0.0872560275545351,1,0.4734870485171807,0,0.7558578356782638,0,0.12749871105562083,0,0.050712210920499934,1,0.050712210920499934,1,0.0018543308177596182,1,0.011011988143326823,1,0.07147552254347528,0,0.7985977953956486,0,0.09382669812539551,1,0.04846756753033876,1,0.04846756753033876,1,0.0008730230553154542,1,0.008470194781981855,1,0.07194685334789441,0,0.2847322445879225,0,0.43961251167133525,0,0.18868911333921923,0,0.18868911333921923,0,0.015222296935115447,1,0.04063518898683727,1,0.157938242212747,0
14,10000,0.47981604496678587,0,0.2567681183790146,0,0.40909090909090906,0,0.40909090909090906,0,0.023911625973569654,1,0.21940928270042193,0,0.510717382988828,0,0.764180453073527,0,0.12257655940434992,0,0.03333929808288072,1,0.048789956102102155,1,0.0067208992505378845,1,0.008267838335551891,1,0.06325880736571904,0,0.8742632521044688,1,0.057453132549475705,1,0.021312229887411327,1,0.021312229887411327,1,0.0006054646238609351,1,0.011335299888509787,1,0.07639952627607677,0,0.2879335086147949,0,0.4403108414301865,0,0.1979555820015485,0,0.1979555820015485,0,0.01525509059365561,1,0.09049602423324499,1,0.17419371819434593,0
15,10000,0.7365168539325844,0,0.13867534003548193,0,0.09447172213129662,1,0.13546160483175151,0,0.04936856818247752,1,0.10853658536585364,0,0.5978988398127343,0,0.7513888579823779,0,0.13290062688889553,0,0.038204536178738535,1,0.05338658131748278,1,0.006662584831737449,1,0.001961287307815529,1,0.0788377835111772,0,0.8167913038493143,1,0.08685075699146061,1,0.021883039898893286,1,0.030912639353191648,1,0.002821847423822549,1,0.0019675388983756426,1,0.09023063410555499,0,0.30094052876068134,0,0.438285976251045,0,0.15462072410861394,0,0.15462072410861394,0,0.017982379071648777,1,0.025887113875733392,1,0.23729668351986655,0
16,10000,0.5361258175023357,0,0.2504624180258954,0,0.05230958930095797,1,0.13774597495527727,0,0.020086028086126,1,0.1301546391752577,0,0.4241087213027591,0,0.7746105575079667,0,0.11728437967871075,0,0.035586097261643745,1,0.042822642733840996,1,0.001484693234248359,1,0.007281898544733156,1,0.06075803163655591,0,0.8126534365101299,1,0.08806557664393178,1,0.02264203221033778,1,0.02469090530102716,1,0.0020147204295161356,1,0.013396404919583715,1,0.0657337949813468,0,0.31186191970142907,0,0.4221135779008933,0,0.1930245154186978,0,0.1930245154186978,0,0.015535839700847938,1,0.07515854601701466,1,0.1906685961053216,0
17,10000,0.6513483048643024,0,0.16903480746594923,0,0.07063245204769308,1,0.07063245204769308,1,0.03297032129772988,1,0.059523809523809534,1,0.4277610657951767,0,0.7477548782598407,0,0.13001242034676175,0,0.03043760173865384,1,0.04955490750488063,1,0.004026796822447103,1,0.0038216588346223768,1,0.056114758363927875,0,0.8273814540001793,1,0.07827554330552006,1,0.01523501931476856,1,0.01523501931476856,1,0.0031986179014934293,1,0.024754312328548966,1,0.10193940424686254,0,0.2685661916705714,0,0.43992782021697036,0,0.2240323536444634,0,0.2240323536444634,0,0.012353911879151344,1,0.06327711331630559,1,0.2118196312795057,0
18,10000,0.7275444130831812,0,0.13796872372624852,0,0.15076923076923077,0,0.15076923076923077,0,0.04414444640255988,1,0.18161333934204593,0,0.764906118221205,0,0.7290439552108088,0,0.14451495326060282,0,0.049745956604924646,1,0.0676342206617067,1,0.004027531809017701,1,0.009123203057190166,1,0.07742086850500329,0,0.8034364458205517,1,0.09145252973907864,1,0.03565310445111869,1,0.03565310445111869,1,0.0012001785554731983,1,0.025146650057172537,1,0.05768112842764106,0,0.2901064934202962,0,0.4351919913444377,0,0.19255450070323488,0,0.19255450070323488,0,0.012014447842556307,1,0.054036428269181314,1,0.21522976979843123,0
19,10000,0.787043177879646,0,0.11039055715344231,0,0.04027237968843811,1,0.06617456617456616,1,0.03171065657217136,1,0.021381683095172743,1,0.4765307763715184,0,0.7623441221458784,0,0.12449854834502777,0,0.027009150822625783,1,0.04713439295941202,1,0.005334986671546561,1,0.007591538287971544,1,0.05939001352496598,0,0.8451535215558889,1,0.07205769293316605,1,0.019192718638701978,1,0.04006588402680865,1,0.012419241143749996,1,0.015415965465672476,1,0.06681412585960411,0,0.2944457547169811,0,0.4343132984901278,0,0.15928566498042585,0,0.15928566498042585,0,0.017369413778577626,1,0.06996898376208727,1,0.29883232956221994,0
20,10000,0.6545834785639595,0,0.16663864133176393,0,0.07910447761194028,1,0.07910447761194028,1,0.022083261473948873,1,0.13432835820895528,0,0.4029580874860051,0,0.771039852617169,0,0.11630923189364745,0,0.02764237087766508,1,0.039302948816866565,1,0.005386074304898188,1,0.01267567673307568,1,0.08649801968105703,0,0.8576663250331696,1,0.06430964185732707,1,0.023299064450045814,1,0.023299064450045814,1,0.0014309088452961888,1,0.0013640289568488395,1,0.06359584230894516,0,0.2911567716701382,0,0.4301370659336552,0,0.19367315734722235,0,0.19367315734722235,0,0.013906313638534437,1,0.14391618497109826,0,0.2558325153348112,0
21,10000,0.5305534367319265,0,0.2328484950395157,0,0.23333809048094767,0,0.23333809048094767,0,0.021875282327187683,1,0.192109500805153,0,0.7088218848322178,0,0.7685041658593296,0,0.11879391488797564,0,0.03911006542422557,1,0.047021062039788425,1,0.00633873489432242,1,0.0001791289216438452,1,0.06520680394345169,0,0.8627748175082166,1,0.06245993522911686,1,0.026453160829829736,1,0.026453160829829736,1,0.0017151337217198165,1,0.008553354098027266,1,0.06448248305830884,0,0.2656412244272399,0,0.45017018459530833,0,0.20976761939446575,0,0.20976761939446575,0,0.014849778252571388,1,0.0487668207967723,1,0.26736869437284105,0
22,10000,0.6681993595533295,0,0.16987556751303173,0,0.2367424242424242,0,0.2367424242424242,0,0.04532724672840379,1,0.05090497737556565,1,0.3841296370774494,0,0.729038854805726,0,0.14402173913043476,0,0.04205073333681297,1,0.05158006362672321,1,0.006899764089407769,1,0.007567881719595104,1,0.09732123426279138,0,0.872016828643736,1,0.05847660331499027,1,0.01915882997450369,1,0.01915882997450369,1,0.0013012679084138737,1,0.014356713959093992,1,0.0801080084196909,0,0.3050765880731615,0,0.42296156263304074,0,0.14282032208388795,0,0.14282032208388795,0,0.017743699671926592,1,0.05875293737779608,1,0.18575405433868275,0
23,10000,0.697582719012515,0,0.14831007230536403,0,0.08819538670284932,1,0.08819538670284932,1,0.015170917380089896,1,0.14445001252818834,0,0.3565781562162952,0,0.7767502513513244,0,0.11581992679077535,0,0.030591278692505552,1,0.04763563232398467,1,0.006970938213668176,1,0.0005619885749574838,1,0.06861018014820519,0,0.8542613146869009,1,0.06759939019600314,1,0.0011926869458321887,1,0.028278876066492722,1,0.006378676318315714,1,0.002399889913306752,1,0.0770901714476867,0,0.3217445750109888,0,0.4247853225048549,0,0.1651940964075942,0,0.1651940964075942,0,0.019022555627599143,1,0.026341499579880412,1,0.293896751167954,0
24,10000,0.5297004569301066,0,0.23364721708424419,0,0.30691056910569103,0,0.30691056910569103,0,0.05644909958191076,1,0.21250000000000002,0,0.7962548523998098,0,0.752160214488085,0,0.12927487981133962,0,0.038803634215064386,1,0.051079000785926754,1,0.0005088196214318511,1,0.005244370462651471,1,0.06110239876081386,0,0.801009801009801,1,0.09241379310344827,1,0.017837586104543446,1,0.035316190065950895,1,0.005282095056435253,1,0.0009502267566783296,1,0.09464904271154823,0,0.27335050270386096,0,0.4531334458983194,0,0.19592212482486182,0,0.19592212482486182,0,0.01702809415118227,1,0.04428285476917415,1,0.15099275662926648,0
25,10000,0.4561943319838056,0,0.2823272238103246,0,0.19999999999999996,0,0.19999999999999996,0,0.018493684739923695,1,0.24410256410256415,0,0.8077305186477953,0,0.7622683597140655,0,0.12390388471014252,0,0.029900135685318796,1,0.05374254386989599,1,0.005815698519477316,1,0.0025054547877213507,1,0.0622570900359804,0,0.8165014937870088,1,0.08541869253554601,1,0.02682374376595076,1,0.02959206209618806,1,0.0005738050970005223,1,0.0027320649370213834,1,0.09600355796227134,0,0.2892888426485869,0,0.4428803502255577,0,0.1762777432249505,0,0.1762777432249505,0,0.017014711845142458,1,0.04359448299519564,1,0.23318188745570712,0
26,10000,0.634541910331384,0,0.19703211703379858,0,0.08934770692490412,1,0.09961605584642233,1,0.038103281296001545,1,0.057478895949919395,1,0.5553076751172248,0,0.7472132050223135,0,0.13580421023665384,0,0.047774630845174415,1,0.047774630845174415,1,0.0038139128782894924,1,0.021055301118559133,1,0.06362116691907074,0,0.8479981100569667,1,0.0715671218263012,1,0.017917974282743,1,0.024098986196918137,1,0.002633449268039982,1,0.006262842511807087,1,0.05415259980316611,0,0.3172675529358494,0,0.4240928570899877,0,0.17906821646341464,0,0.17906821646341464,0,0.020794508430657055,1,0.1086747156116965,0,0.31575493098496377,0
27,10000,0.5366020915480885,0,0.22725744072641668,0,0.16883116883116878,0,0.16883116883116878,0,0.030015727622863298,1,0.08273615635179143,1,0.2627313145946282,0,0.7502055885843646,0,0.1327011696024636,0,0.03975616451833519,1,0.055678292473544694,1,0.0031873454902594175,1,0.0017545111367675004,1,0.05945500624726763,0,0.8314346968728685,1,0.07902794974335986,1,0.007212819581839058,1,0.049063794424317964,1,0.010510436507534936,1,0.027308787929684497,1,0.0926688005256231,0,0.27833683330785436,0,0.4543431040126198,0,0.21027375707992446,0,0.21027375707992446,0,0.019557997812010598,1,0.09410095399106388,1,0.18216759416628459,0
28,10000,0.47142498535687394,0,0.2655540608710274,0,0.21304347826086956,0,0.21304347826086956,0,0.0177678228534027,1,0.13526570048309172,0,0.623701266883034,0,0.7877354068667661,0,0.10948077780260074,0,0.02470151787244035,1,0.04723884051200193,1,0.004829590055905088,1,0.0007243271750416724,1,0.07482249981407729,0,0.8852242567887451,1,0.052910916602523284,1,0.014787234042553221,1,0.01645839456608454,1,0.0013143698212672791,1,0.005925957594369979,1,0.06094770711128239,0,0.28366362714068705,0,0.4483653671991734,0,0.1854147015774923,0,0.1854147015774923,0,0.014903499041311219,1,0.03787326676446923,1,0.15232979331932717,0
29,10000,0.6285666471424985,0,0.18660669244997474,0,0.07674845962598631,1,0.07674845962598631,1,0.032291312510570935,1,0.05537890832008474,1,0.6215565992679545,0,0.7827962276262864,0,0.1102237063898685,0,0.024496872198600528,1,0.05114977531133952,1,0.007505594079865348,1,0.004421131348902763,1,0.06758354994238372,0,0.8441773329914741,1,0.07117905320007872,1,0.01159774242438727,1,0.026763878972848015,1,0.004368861516142325,1,0.0023035892990461715,1,0.11306413531339277,0,0.29393324049457736,0,0.4334515686122121,0,0.15368611329484394,0,0.15368611329484394,0,0.01901888066108473,1,0.05790001478019602,1,0.34246172741134967,0
30,10000,0.6325894736842105,0,0.18341180427106107,0,0.13533834586466165,0,0.13533834586466165,0,0.015295764677165799,1,0.0613587540279269,1,0.4323864070077661,0,0.7420305825347181,0,0.13626863311122023,0,0.03292693751078324,1,0.070041085296888,1,0.009724970895529574,1,0.017753027567411372,1,0.07518916739993453,0,0.818980516201736,1,0.08431215962771543,1,0.016658463413490865,1,0.02874126687908682,1,0.001533262733626313,1,0.0037056195996593155,1,0.09317092537945448,0,0.2943508644080248,0,0.4387783789981847,0,0.13126727200947497,0,0.1461400016087516,0,0.019530834018597294,1,0.038380833072345855,1,0.330394916461787,0
