Threshold,Accuracy,F1,Precision,Recall,DI_RACE,SPD_RACE,EOPP_RACE,EOD_RACE,TI_RACE,PP_RACE,CAL_RACE,DI_SEX,SPD_SEX,EOPP_SEX,EOD_SEX,TI_SEX,PP_SEX,CAL_SEX,DI_ETHNICITY,SPD_ETHNICITY,EOPP_ETHNICITY,EOD_ETHNICITY,TI_ETHNICITY,PP_ETHNICITY,CAL_ETHNICITY,DI_AGE_GROUP,SPD_AGE_GROUP,EOPP_AGE_GROUP,EOD_AGE_GROUP,TI_AGE_GROUP,PP_AGE_GROUP,CAL_AGE_GROUP
0.1,0.7750586404072941,0.7974932367995952,0.6707590564586096,0.983274542269575,0.7904509044650567,0.1507946451051725,0.005436111327900561,0.07581887788094216,0.005030943109339492,0.1552918571258205,0.19161135017296665,0.8022920627009696,0.1492373975002098,0.007350760270095846,0.15853710515493707,0.004663270469855492,0.015196914218124524,0.025493584677107994,0.8609417619849808,0.09545970461092657,0.005503302787080888,0.08820538601452538,0.002505208485805391,0.013913961555394594,0.03581410921637107,0.45030303293289625,0.4540574041989434,0.04320297987930832,0.3480310999836789,0.01380690741292654,0.20205611664368783,0.07195714441263579
0.15000000000000002,0.8091727649087155,0.8210223240536102,0.7108224348284035,0.9716603076332397,0.7604512668451652,0.16237103587054758,0.008268969190259212,0.06719320226648018,0.005030943109339492,0.14103121512972328,0.19161135017296665,0.7930232887165898,0.14667090929863402,0.011006762053703989,0.13752131799029388,0.004663270469855492,0.010562225771147182,0.025493584677107994,0.8544115239870401,0.0933692081897155,0.008734139400619845,0.0748920490817544,0.002505208485805391,0.011781470900831814,0.03581410921637107,0.40981462810656905,0.4660564840201733,0.06457177247515411,0.3198472773760201,0.01380690741292654,0.16965653060885177,0.07195714441263579
0.20000000000000004,0.8323316723055139,0.8375070055887576,0.7431976425311184,0.9592301970100545,0.7486825855890564,0.16171078221865604,0.008785859008135666,0.057973923030353425,0.005030943109339492,0.1368701275048032,0.19161135017296665,0.7877274377864778,0.14258078928630258,0.014945796418755042,0.11753496798300303,0.004663270469855492,0.009214149861090704,0.025493584677107994,0.8521432388571862,0.08959094923122979,0.010365374202177313,0.06229086637089373,0.002505208485805391,0.011704847915742667,0.03581410921637107,0.3824768798636086,0.4686954374771453,0.08425930444180585,0.28896907775093084,0.01380690741292654,0.14613710144854364,0.07195714441263579
0.25000000000000006,0.848832056035368,0.8492280822803916,0.7710099250239806,0.9451083435317832,0.7348323502202121,0.16268867075561444,0.009955800428434136,0.051227653399176176,0.005030943109339492,0.13081371768817107,0.19161135017296665,0.7824489474998101,0.13931949780099262,0.018227483339939732,0.10238588116215527,0.004663270469855492,0.007220410291803203,0.025493584677107994,0.8459980350074408,0.08877992283407543,0.012573882836562689,0.055922397328017626,0.002505208485805391,0.008525943549356207,0.03581410921637107,0.36051803173986374,0.46791678274871434,0.10210806580747545,0.2600989273323572,0.01380690741292654,0.1250101880510558,0.07195714441263579
0.30000000000000004,0.8602034308691752,0.8569295101553166,0.7949325780432239,0.9294147289611979,0.7139630639524862,0.1682432183314745,0.011687794462127199,0.04434412874965871,0.005030943109339492,0.11497622184791267,0.19161135017296665,0.7770337314131832,0.1367345497202192,0.02133218155391481,0.09074420835737093,0.004663270469855492,0.0048258695879717095,0.025493584677107994,0.8407873542843166,0.08767408286165534,0.014733817613515776,0.050265696348763156,0.002505208485805391,0.005934301866760028,0.03581410921637107,0.3427325666641405,0.46438454262277834,0.119915056812534,0.23335258994840152,0.01380690741292654,0.10815953909547515,0.07195714441263579
0.3500000000000001,0.8690454314528769,0.8626588520706034,0.8175684386952597,0.9130132219902575,0.7127778964452931,0.1624297358645806,0.01592258873812269,0.040328121104925146,0.005030943109339492,0.12241356102455725,0.19161135017296665,0.7745794616216956,0.13227962767466356,0.02359872669561458,0.07724452821591535,0.004663270469855492,0.004734857866513509,0.025493584677107994,0.8356142625646663,0.08659151351700012,0.01765857071012855,0.04468374879421616,0.002505208485805391,0.00394250876845037,0.03581410921637107,0.32755794746604106,0.45883093890802784,0.13697606590145506,0.20571253738497688,0.01380690741292654,0.09636552858525593,0.07195714441263579
0.40000000000000013,0.8738501615989104,0.8646969143638883,0.8364904725054114,0.8948719794591222,0.7019644270249099,0.1627929723979044,0.035023229197986505,0.03732231167318675,0.005030943109339492,0.12619772923306238,0.19161135017296665,0.77188966617954,0.1284858274252304,0.025930187810519256,0.06658704313001253,0.004663270469855492,0.004541458909418039,0.025493584677107994,0.8335952888198942,0.08401857495908122,0.018940704139809972,0.038654150699597434,0.002505208485805391,0.0035540342390086854,0.03581410921637107,0.3156045976902941,0.4519678597056114,0.1512662860488948,0.18300052363442748,0.01380690741292654,0.08898622864496575,0.07195714441263579
0.45000000000000007,0.8771686141407153,0.8652216456634544,0.8554157529989799,0.8752549612458906,0.673189832000465,0.17182191683132586,0.05456679243087004,0.05456679243087004,0.005030943109339492,0.11639038468306762,0.19161135017296665,0.7671078134011153,0.12591067415137852,0.03081887464737254,0.05657324453770697,0.004663270469855492,0.004636875079719327,0.025493584677107994,0.8315050688158794,0.08141689321738366,0.01977814566888203,0.033259960862276824,0.002505208485805391,0.002726908802267114,0.03581410921637107,0.30201225161494577,0.4452832243064879,0.1698779456761207,0.1698779456761207,0.01380690741292654,0.08084737986682256,0.07195714441263579
0.5000000000000001,0.8776766508490699,0.862706322679268,0.8724495429728237,0.8531783168958318,0.6544165607499193,0.1750373181573635,0.04885667182373199,0.04885667182373199,0.005030943109339492,0.09419197866293716,0.19161135017296665,0.7621560583200926,0.12335089543153499,0.035053438162021555,0.04836476587169211,0.004663270469855492,0.0041757339753409894,0.025493584677107994,0.8318995300145732,0.07762284936157182,0.01893774972020046,0.027698004141714458,0.002505208485805391,0.0028415399031442856,0.03581410921637107,0.2914071258666016,0.4354350041166579,0.18409338690176047,0.18409338690176047,0.01380690741292654,0.0722234797930501,0.07195714441263579
0.5500000000000002,0.876071471036503,0.8578231376877193,0.887619976389673,0.8299618457994384,0.6374938599296769,0.17650281687202768,0.04289191641622914,0.04289191641622914,0.005030943109339492,0.06907905692000327,0.19161135017296665,0.7582351102198122,0.1202393110182633,0.036887706802962716,0.0421463815924574,0.004663270469855492,0.00263290323219445,0.025493584677107994,0.8277557384845946,0.07614018914046627,0.02025260287660735,0.025075001386252946,0.002505208485805391,0.00044228101289878197,0.03581410921637107,0.2801607945923621,0.4269483189474446,0.199478029534927,0.199478029534927,0.01380690741292654,0.06241423987362904,0.07195714441263579
0.6000000000000002,0.8728124695988672,0.8506400776851846,0.9029819573390107,0.8040337868643966,0.6287060798606834,0.17252558907384508,0.050945817936109195,0.050945817936109195,0.005030943109339492,0.059023558675110444,0.19161135017296665,0.7519643315677618,0.11802466547789597,0.04061840309781395,0.04061840309781395,0.004663270469855492,0.0006261720211639954,0.025493584677107994,0.8242433410377829,0.07406001945507323,0.02275923032664684,0.02275923032664684,0.002505208485805391,0.00018489770258356408,0.03581410921637107,0.26825052343258393,0.41723416010160824,0.21392719103722857,0.21392719103722857,0.01380690741292654,0.05039661462765721,0.07195714441263579
0.6500000000000001,0.8673591819528066,0.8404975758127201,0.9169313669880885,0.7758260744366856,0.6201518236432647,0.168611851868382,0.05645163897591088,0.05645163897591088,0.005030943109339492,0.06203736236251145,0.19161135017296665,0.7464483438534402,0.11512268319106328,0.045447909075791215,0.045447909075791215,0.004663270469855492,0.0012207342358619977,0.025493584677107994,0.8226814909600525,0.07103193221187609,0.025524651761901995,0.025524651761901995,0.002505208485805391,0.0027268094802591625,0.03581410921637107,0.2560466290250939,0.4069186988250394,0.23080767235786015,0.23080767235786015,0.01380690741292654,0.03866600395676789,0.07195714441263579
0.7000000000000002,0.8597440359733227,0.826989873130796,0.9305636824653793,0.7441628872411393,0.6182408527505812,0.16044400238875017,0.04732484344134824,0.04732484344134824,0.005030943109339492,0.05485314778513872,0.19161135017296665,0.737978775837243,0.11316422227594347,0.05085728271334211,0.05085728271334211,0.004663270469855492,0.0003756778002773631,0.025493584677107994,0.8216728333439784,0.06753634403501019,0.025886055374667927,0.025886055374667927,0.002505208485805391,0.0034107008592663135,0.03581410921637107,0.24515341663269063,0.3934078973424393,0.24325566634315965,0.24325566634315965,0.01380690741292654,0.031098675593410063,0.07195714441263579
0.7500000000000002,0.849945413077081,0.8097209276824388,0.944186938592846,0.7087802653996592,0.6032523230003076,0.15703060986383058,0.07447568612617161,0.07447568612617161,0.005030943109339492,0.0649664076386528,0.19161135017296665,0.7318747401864483,0.10920928780550793,0.05253523277063932,0.05253523277063932,0.004663270469855492,0.0028189988738732685,0.025493584677107994,0.8185833354037658,0.06455285420155688,0.027220018168739646,0.027220018168739646,0.002505208485805391,0.0033870690336406106,0.03581410921637107,0.23169652429521764,0.37993657273368997,0.255933100914314,0.255933100914314,0.01380690741292654,0.017385258168966633,0.07195714441263579
0.8000000000000002,0.8359744035973322,0.7853206855817046,0.9566895886114127,0.6660187651476975,0.5671535996865609,0.15971267808292608,0.08967731297828385,0.08967731297828385,0.005030943109339492,0.040476568181354144,0.19161135017296665,0.7206293032220182,0.1064402642934636,0.05937925383989573,0.05937925383989573,0.004663270469855492,0.0034421831104233247,0.025493584677107994,0.8191894608835418,0.059655150406508595,0.024958170028730353,0.024958170028730353,0.002505208485805391,0.0032323581316549,0.03581410921637107,0.21791318965752599,0.3616391979566407,0.26973735927895887,0.26973735927895887,0.01380690741292654,0.014308007616675611,0.07195714441263579
0.8500000000000002,0.8169716688465405,0.7513163015780933,0.9682951297533645,0.6137787056367432,0.5652243817497197,0.14692754043629133,0.08293001496884989,0.08293001496884989,0.005030943109339492,0.033526480734110464,0.19161135017296665,0.7077665274761877,0.10239132500819584,0.06573612109720273,0.06573612109720273,0.004663270469855492,0.0037664139970311483,0.025493584677107994,0.8200961874086019,0.05403059752041586,0.02227618742499282,0.02227618742499282,0.002505208485805391,0.0031777292810971636,0.03581410921637107,0.20398799512003835,0.3381806122538279,0.27403886060461474,0.27403886060461474,0.01380690741292654,0.005553191186068673,0.07195714441263579
0.9000000000000002,0.7917265681579886,0.7036011506453151,0.9800934259021171,0.5487845847431191,0.5630194278679329,0.1318997961994422,0.0787141660928069,0.0787141660928069,0.005030943109339492,0.034996589475724926,0.19161135017296665,0.6965079021544615,0.09476049083983876,0.06848169073421284,0.06848169073421284,0.004663270469855492,0.002442859193858782,0.025493584677107994,0.8157161835060559,0.048951417493121624,0.022366287814101216,0.022366287814101216,0.002505208485805391,0.00243261882275414,0.03581410921637107,0.19069505896723457,0.30632694210138134,0.27002066468947844,0.27002066468947844,0.01380690741292654,0.0032141051827095923,0.07195714441263579
