N,Rep,DI_RACE,SPD_RACE,EOPP_RACE,EOD_RACE,TI_RACE,PP_RACE,CAL_RACE,DI_SEX,SPD_SEX,EOPP_SEX,EOD_SEX,TI_SEX,PP_SEX,CAL_SEX,DI_ETHNICITY,SPD_ETHNICITY,EOPP_ETHNICITY,EOD_ETHNICITY,TI_ETHNICITY,PP_ETHNICITY,CAL_ETHNICITY,DI_AGE_GROUP,SPD_AGE_GROUP,EOPP_AGE_GROUP,EOD_AGE_GROUP,TI_AGE_GROUP,PP_AGE_GROUP,CAL_AGE_GROUP
1000,0,0.641025641025641,0.1866666666666667,0.16666666666666663,0.1694915254237288,0.04760509711901518,0.16901408450704225,0.6115437543263261,0.709015169117403,0.1523820284287694,0.06927803379416275,0.06927803379416275,0.01377625111337414,0.03535669586983736,0.12451374389489767,0.8006467187880667,0.08988820148698512,0.001993957703927518,0.028046811945117017,0.005305465716550238,0.011165644171779121,0.20993236060688447,0.2527444143096991,0.48426514897890865,0.2867063492063492,0.2867063492063492,0.047806271255514066,0.0902868318122555,0.6273593156812994
1000,1,0.5333333333333333,0.35,0.16666666666666663,0.21428571428571427,0.009752656969358162,0.375,0.5832628805251637,0.6969070854127595,0.16809463366476274,0.08039275230286469,0.08039275230286469,0.0006415750275452284,0.006517805740603677,0.25615678308816686,0.9439455926890176,0.025363625435749493,0.01714015151515147,0.023201338538761843,0.008657641778688906,0.020550330895158453,0.2639551908705702,0.28964108745145306,0.4410285191652116,0.22262383964511623,0.22262383964511623,0.0251662035625762,0.13754498200719711,0.788170965231918
1000,2,0.0,0.47692307692307695,0.25526315789473686,0.25526315789473686,0.015955931855765576,0.14022140221402213,0.5030276446816343,0.8010326387608335,0.0934377110791666,0.02356132780792075,0.04766666666666666,0.002700537300062582,0.014460784313725439,0.18028667795006809,0.7642890334572491,0.10318400724169668,0.02580081537565515,0.0819327731092437,0.0171941250763468,0.07708333333333339,0.2691733375825891,0.25626086956521743,0.44165031498502527,0.30434782608695643,0.30434782608695643,0.04906250341365897,0.19999999999999996,0.8414216361598547
1000,3,0.4678362573099415,0.25277777777777777,0.25,0.25,0.018199192022357494,0.2435897435897436,0.5086708458450921,0.7405594290329492,0.13696722880662737,0.05475095785440609,0.05475095785440609,0.009242979042701813,0.07327304538459911,0.280603064207798,0.7866832349590971,0.10004856726566291,0.015516133814300614,0.06011976427349344,0.006758611897199764,0.0456905503634476,0.3379680309597449,0.23878794065605008,0.4707745404421436,0.22592592592592597,0.22592592592592597,0.028363274300519506,0.17142857142857137,0.6867256982915629
1000,4,0.0,0.5042016806722689,0.057720057720057616,0.18181818181818182,0.02204396259176148,0.11666666666666659,0.8634804641240463,0.8328475315771141,0.0789587627080483,0.03324213406292742,0.03324213406292742,0.006347945934254889,0.005195591901400176,0.17130487495673946,0.8203572270943672,0.08009713378840894,0.06443682104059467,0.06443682104059467,0.007621891606312707,0.07084444704985782,0.16575806192739734,0.3012418300653595,0.4252585521081941,0.22051886792452835,0.22051886792452835,0.039293266310383934,0.09511889862327905,0.5493411610088478
1000,5,0.0,0.5,0.08708708708708712,0.14285714285714285,0.07181551300525475,0.07592752372735123,0.8370068130383009,0.7435453024145351,0.12788722319911777,0.09547792086361506,0.09547792086361506,0.012709661802210052,0.00950999355254678,0.13360570534407762,0.9261569872958259,0.03161728994657598,0.009874608150470143,0.01560102301790281,0.0027176190026236627,0.005377574370709404,0.154674118890212,0.3458532198934772,0.3875819672131148,0.199107683000605,0.199107683000605,0.010851333589588077,0.19999999999999996,0.6046501497952225
1000,6,0.0,0.5333333333333333,0.2432432432432432,0.2432432432432432,0.026091051954965756,0.13888888888888884,0.37198281014983803,0.7856594824579759,0.10777918069584735,0.06454640250260679,0.06454640250260679,0.008150369074264883,0.003200035310734428,0.2864326479373793,0.7157700524373666,0.13334244453555644,0.11284838350055748,0.11284838350055748,0.006879788109245895,0.011985090932459364,0.1980333565908306,0.26758938869665516,0.4293441514536849,0.3914053426248547,0.3914053426248547,0.035417212922254915,0.23363095238095233,0.8445509210970735
1000,7,0.7253891147020917,0.15662991235510326,0.2666666666666667,0.2666666666666667,0.035893245597114765,0.12177121771217714,0.6256016663715456,0.6664234686122511,0.1848426655885722,0.09060390097524385,0.09060390097524385,0.0020364519119326144,0.012492282362626006,0.12898426512283545,0.8196208913087315,0.0834772059166628,0.00631573384070605,0.04019591285255869,0.00739466543107354,0.01594896331738438,0.3391280654025116,0.2774979854955681,0.45177137458667926,0.2159420289855073,0.2159420289855073,0.03630227636870614,0.03898635477582846,0.7171808789773602
1000,8,0.0,0.5230769230769231,0.8837209302325582,0.8837209302325582,0.019969027926525967,0.14743589743589747,0.3502563830667007,0.8083510932196701,0.10254460986168301,0.029823785298237926,0.07193375884077971,0.00620347910980832,0.030184685013504686,0.17287114054790342,0.7101223470661673,0.14830029993204263,0.027968532112505606,0.08462878584829805,0.013895560562871105,0.038240549828178705,0.16054555578188234,0.31109440267335003,0.453436709556802,0.23318450237649435,0.23318450237649435,0.010558309117553538,0.05690312738367653,0.6466199162884727
1000,9,0.0,0.5263157894736842,0.1694915254237288,0.1694915254237288,0.0631658945486758,0.14035087719298245,0.44366247232194367,0.800862812769629,0.09701555275325768,0.009708121827411209,0.030205853521915696,0.010701818474885286,0.014462627156125563,0.17730560646505128,0.706233876498057,0.13660729199884591,0.03646884272997042,0.08481023988542785,0.013402767954937556,0.07122733750952892,0.2345627981847921,0.22878228782287824,0.4837962962962963,0.249441170493802,0.249441170493802,0.012655456043339973,0.11511701454775458,0.8183927588191074
