Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,Total_Fair
Reweigh_1,0.5,0.4,0.0,0.845405510576892,0.9455753220986414,3.219547523050814,0.8225849154074648,5,0.6322862673260479,1,0.8858420856407996,6,0.9217418813869471,7,19
Reweigh_1,0.5,0.4,0.4,0.8602466680358436,0.9455753220986414,1.7354317771556493,0.7628455433684354,3,0.4936140696221975,3,0.8576319847631944,6,0.8884220509911853,7,19
Reweigh_1,0.5,0.4,0.8,0.8690021942862084,0.9455753220986414,0.8598791521191695,0.7002379028860594,3,0.388729639757521,1,0.8346613127207303,6,0.8657854520206053,7,17
Reweigh_1,0.5,0.8,0.0,0.8444759114935199,0.9455753220986414,3.312507431388023,0.864115033457094,5,0.6292807140790184,1,0.9019819602459556,5,0.9247134329721718,7,18
Reweigh_1,0.5,0.8,0.4,0.8593981386399749,0.9455753220986414,1.8202847167425151,0.7960930339138405,4,0.4884172917456012,3,0.872171215322321,6,0.8906326728320326,7,20
Reweigh_1,0.5,0.8,0.8,0.868088809140337,0.9455753220986414,0.9512176667063055,0.7405657052105142,3,0.3816368548296465,1,0.8477718729056137,6,0.8667958059399556,7,17
Reweigh_1,0.5,1.0,0.0,0.8436003588684834,0.9455753220986414,3.40006269389167,0.8614860708397782,5,0.6276863436440793,1,0.911801300195255,5,0.9268773999655378,7,18
Reweigh_1,0.5,1.0,0.4,0.8587549857857815,0.9455753220986414,1.8846000021618625,0.8119592755057842,5,0.48572130672207714,3,0.879485303810466,6,0.8914767643039857,7,21
Reweigh_1,0.5,1.0,0.8,0.8673916098278079,0.9455753220986414,1.020937597959215,0.759580916875898,3,0.3783535519099599,1,0.8557730703645885,6,0.8672502803763007,7,17
Reweigh_1,0.6,0.0,0.0,0.8401413855350058,0.9455753220986414,3.7459600272394256,0.8097265525423064,5,0.6833687760595949,1,0.8892175036320878,5,0.9331311900239503,7,18
Reweigh_1,0.6,0.0,0.4,0.8566579832023608,0.9455753220986414,2.094300260503934,0.7528890540507723,3,0.5305213588155867,3,0.8559725594652517,6,0.8970753961087107,7,19
Reweigh_1,0.6,0.0,0.8,0.8671159728902965,0.9455753220986414,1.0485012917103576,0.6899241526064785,3,0.4167803659947608,1,0.8324021347463872,6,0.870082254605478,7,17
Reweigh_1,0.6,0.4,0.0,0.8393036654308044,0.9455753220986414,3.8297320376595723,0.8653883971694581,5,0.6806619461538093,1,0.9049132429192825,5,0.9351552682219314,7,18
Reweigh_1,0.6,0.4,0.4,0.8558905234939954,0.9455753220986414,2.1710462313404677,0.7879630723250416,3,0.5255513093389009,3,0.8714255948290422,6,0.897795815620779,7,19
Reweigh_1,0.6,0.4,0.8,0.8663485131819312,0.9455753220986414,1.1252472625468912,0.723523367675176,3,0.41158664446530435,1,0.8471829620252832,6,0.8707094205045609,7,17
Reweigh_1,0.6,0.8,0.0,0.8380443829515852,0.9455753220986414,3.955660285581486,0.8851375448740053,5,0.6769865146538837,1,0.9234898393502554,5,0.9372309497839322,7,18
Reweigh_1,0.6,0.8,0.4,0.854793380389783,0.9455753220986414,2.280760541761706,0.8244872311105872,5,0.5198650394739456,3,0.8872818606106094,6,0.9002533400825514,7,21
Reweigh_1,0.6,0.8,0.8,0.8651378725152141,0.9455753220986414,1.2463113292185968,0.760629611152741,3,0.4050170694674509,1,0.8623919803238311,6,0.8724149602897129,7,17
Reweigh_1,0.6,1.0,0.0,0.8370823559932118,0.9455753220986414,4.0518629814188305,0.8929658316245457,4,0.6748471827844517,1,0.9321523897983832,5,0.9388669792422633,7,17
Reweigh_1,0.6,1.0,0.4,0.8540313253272513,0.9455753220986414,2.3569660480148746,0.8362024074185344,5,0.5170136695651601,3,0.8955559090986441,6,0.9010125093749757,7,21
Reweigh_1,0.6,1.0,0.8,0.8640569433485024,0.9455753220986414,1.3544042458897732,0.7808039641179692,3,0.40020072980402,1,0.8723934908480885,6,0.8739972920138572,7,17
Reweigh_1,0.7,0.0,0.0,0.8332072249305503,0.9455753220986414,4.439376087684977,0.8381385781775768,5,0.7350933863736313,1,0.9084533743888811,5,0.9463647676281878,7,18
Reweigh_1,0.7,0.0,0.4,0.8521288899938387,0.9455753220986414,2.5472095813561357,0.7794512593359976,3,0.5640461131668429,1,0.8710287919234541,6,0.9058444955429632,7,17
Reweigh_1,0.7,0.0,0.8,0.8640947758693373,0.9455753220986414,1.350620993806284,0.7088048427588394,3,0.44379851221786365,3,0.8456907952916844,6,0.8784908688173844,7,19
Reweigh_1,0.7,0.4,0.0,0.8321587236388399,0.9455753220986414,4.544226216856018,0.9020839537464034,5,0.7345219193143191,1,0.9269930177397367,5,0.9489451551127313,7,18
Reweigh_1,0.7,0.4,0.4,0.8513235977646385,0.9455753220986414,2.6277388042761585,0.8157961296990643,5,0.5591439747426258,1,0.8870181717850338,6,0.9078347921933939,7,19
Reweigh_1,0.7,0.4,0.8,0.86295980024429,0.9455753220986414,1.4641185563110115,0.7524511127917026,3,0.4383072880392597,1,0.8609758211987429,6,0.879233546080951,7,17
Reweigh_1,0.7,0.8,0.0,0.8303859998054327,0.9455753220986414,4.721498600196739,0.9181656764668192,4,0.7327515328634325,1,0.9466974978198163,5,0.9514342300292484,7,17
Reweigh_1,0.7,0.8,0.4,0.8498373201604099,0.9455753220986414,2.7763665646990177,0.8504643646833624,5,0.5539372712933734,3,0.9036421274793462,6,0.9111581194837561,7,21
Reweigh_1,0.7,0.8,0.8,0.86175996886924,0.9455753220986414,1.584101693816009,0.7901657266910707,4,0.42973946793752604,1,0.8774938054661123,6,0.8818686094200124,7,18
Reweigh_1,0.7,1.0,0.0,0.8290888848053787,0.9455753220986414,4.851210100202142,0.8998708599209967,3,0.7318777344110442,1,0.9566249639918425,5,0.9544880863129819,7,16
Reweigh_1,0.7,1.0,0.4,0.8487888188686995,0.9455753220986414,2.881216693870059,0.8729622692530146,5,0.5503226158902222,3,0.9133658174602223,6,0.9128165799168939,7,21
Reweigh_1,0.7,1.0,0.8,0.8610357463275432,0.9455753220986414,1.6565239479856886,0.7995567310721411,4,0.42680732890490103,1,0.8850442503904141,6,0.8820473460002668,7,18
Reweigh_1,0.8,0.0,0.0,0.8248462378260353,0.9455753220986414,5.275474798136481,0.8839368544663588,5,0.8012928607268791,3,0.9328732978031788,5,0.9619077966734613,7,20
Reweigh_1,0.8,0.0,0.4,0.8465783187227741,0.9455753220986414,3.1022667084625977,0.8109846244825547,5,0.6039138830060975,1,0.8879472714074647,6,0.9185654247108426,7,19
Reweigh_1,0.8,0.0,0.8,0.8603331423691806,0.9455753220986414,1.7267843438219521,0.7304042197140401,3,0.4710677835369576,1,0.8594300311626917,6,0.8862397733385066,7,17
