Fold,N_val,N_hospitals,Acc,AUC,DI_RACE,V_DI_RACE,SPD_RACE,V_SPD_RACE,EOPP_RACE,V_EOPP_RACE,EOD_RACE,V_EOD_RACE,TI_RACE,V_TI_RACE,PP_RACE,V_PP_RACE,CAL_RACE,V_CAL_RACE,DI_SEX,V_DI_SEX,SPD_SEX,V_SPD_SEX,EOPP_SEX,V_EOPP_SEX,EOD_SEX,V_EOD_SEX,TI_SEX,V_TI_SEX,PP_SEX,V_PP_SEX,CAL_SEX,V_CAL_SEX,DI_ETHNICITY,V_DI_ETHNICITY,SPD_ETHNICITY,V_SPD_ETHNICITY,EOPP_ETHNICITY,V_EOPP_ETHNICITY,EOD_ETHNICITY,V_EOD_ETHNICITY,TI_ETHNICITY,V_TI_ETHNICITY,PP_ETHNICITY,V_PP_ETHNICITY,CAL_ETHNICITY,V_CAL_ETHNICITY,DI_AGE_GROUP,V_DI_AGE_GROUP,SPD_AGE_GROUP,V_SPD_AGE_GROUP,EOPP_AGE_GROUP,V_EOPP_AGE_GROUP,EOD_AGE_GROUP,V_EOD_AGE_GROUP,TI_AGE_GROUP,V_TI_AGE_GROUP,PP_AGE_GROUP,V_PP_AGE_GROUP,CAL_AGE_GROUP,V_CAL_AGE_GROUP
11,46259,21,0.8280118463434143,0.9185439597146337,0.5863532948728366,0,0.2048099327794013,0,0.09803798903651118,1,0.09803798903651118,1,0.030647118154715422,1,0.21795765646424503,0,0.4805073160228786,0,0.812079936109049,1,0.1017304561369119,0,0.04871219787394787,1,0.06076510232223897,1,0.0012929326138716307,1,0.005653367530458531,1,0.20094763771134044,0,0.7920527892935183,0,0.10368059737303553,0,0.02010083380881378,1,0.06603408590936938,1,0.007105364060447622,1,0.003918742209043424,1,0.18696938914018346,0,0.32627913950280285,0,0.41031862936572217,0,0.2796418203991893,0,0.2796418203991893,0,0.030673666322449944,1,0.11227067691117776,0,0.4061658227727979,0
12,46255,23,0.8570965301048535,0.9311246149588694,0.5349732835971368,0,0.2206563337160352,0,0.06606613866742017,1,0.12284455907585709,0,0.03570358404659851,1,0.09549867608120033,1,0.37121793455060836,0,0.6000830606849468,0,0.1952407562173309,0,0.061639780381091414,1,0.08694229612424037,1,0.011661910567434541,1,0.010382551548965058,1,0.0306475015688929,1,0.7200781914861071,0,0.11050308321177715,0,0.02785414859954982,1,0.04954303421680997,1,0.014520355601682397,1,0.008636511936617852,1,0.04346010224710939,1,0.18075945384696313,0,0.49420578876408927,0,0.30927076901968853,0,0.30927076901968853,0,0.021802985821397648,1,0.16322979889383737,0,0.19826372606675025,0
13,46255,22,0.8495081612798616,0.931794669323395,0.6695583368607381,0,0.14948017302905287,0,0.08687258687258681,1,0.08687258687258681,1,0.025741749388801985,1,0.15695347673836924,0,0.6731741023897447,0,0.8123332010960639,1,0.08320757442152882,1,0.05027520429202115,1,0.05027520429202115,1,0.0005431257178828627,1,0.012589060356375414,1,0.07467195953776218,0,0.8451889045459693,1,0.06386135352410865,1,0.0069867262259244445,1,0.016435202205607638,1,0.007594155983491391,1,0.020588599876762204,1,0.07090944803925142,0,0.24161835786259478,0,0.41101028062532474,0,0.26906606664218624,0,0.26906606664218624,0,0.01862624633993954,1,0.07630706548388655,1,0.1451134183707511,0
14,46255,23,0.8406442546751702,0.9212786074071149,0.7218562016614151,0,0.1444940476190476,0,0.18617938766709796,0,0.18617938766709796,0,0.021642045511992836,1,0.09429426137075547,1,0.3294641050828847,0,0.806764937812843,1,0.0996216651510562,1,0.04063080383182627,1,0.054451387857387484,1,0.005808534253259279,1,0.001772083401951563,1,0.0959007560955446,0,0.9517534996240126,1,0.02209692758604992,1,0.08973293194503917,1,0.08973293194503917,1,0.03538061575625745,1,0.0020804119066695215,1,0.10160869454169455,0,0.3214054427272333,0,0.42503143010700417,0,0.30571296584730845,0,0.30571296584730845,0,0.011706267680927807,1,0.07971308430357482,1,0.12433978873623364,0
15,46255,21,0.8185493460166469,0.9158814246725506,0.6964671105792344,0,0.16645352000493596,0,0.1779279279279279,0,0.18238427222888104,0,0.037211958952614706,1,0.19673845332384088,0,0.575241219281345,0,0.7520222490077748,0,0.1404249174783444,0,0.041715488609343376,1,0.06037623414806628,1,0.0035881099616792284,1,0.060132280566855045,1,0.22424925438837234,0,0.8045500576246073,1,0.09872907176812995,1,0.020118436646149762,1,0.021281676992420756,1,0.0018819283594856268,1,0.08146596810714735,1,0.2729225004056077,0,0.3389277252322892,0,0.43118031329263373,0,0.22976144388999098,0,0.22976144388999098,0,0.015394941101924603,1,0.3477751058953082,0,0.4275500283397053,0
16,46259,21,0.8272552368187812,0.9138631520723635,0.6428470901921448,0,0.25634362074918643,0,0.2919540229885058,0,0.33207797961896324,0,0.024677592329456377,1,0.17387387387387387,0,0.4933405083217446,0,0.8744385133526349,1,0.07139948231808524,1,0.03033918541033065,1,0.05148272789413097,1,0.0015656541038941013,1,0.005240062774259702,1,0.10847274386841077,0,0.6935422433305606,0,0.16670153160461615,0,0.11799562344833636,0,0.11799562344833636,0,0.01122086226156474,1,0.005217949439465852,1,0.13832680153858215,0,0.3864411408829084,0,0.3922392326932641,0,0.18794003655688318,0,0.18794003655688318,0,0.011071202518850062,1,0.17392526942171294,0,0.22919032004735485,0
17,46258,22,0.8470751005231527,0.9290900493490168,0.566702178030303,0,0.21504242819843344,0,0.2269799166350891,0,0.2269799166350891,0,0.0143143285044511,1,0.08630011454753717,1,0.5607776494599991,0,0.7740149615072582,0,0.11157460703283445,0,0.022580856841791785,1,0.03942142638630049,1,0.005821742569333099,1,0.010386383994780424,1,0.13517258815292654,0,0.7403816802731967,0,0.11890286093413371,0,0.041625667340540184,1,0.050973413469662804,1,0.006363218180950696,1,0.014477739819441005,1,0.14519350082330484,0,0.3309766493068839,0,0.4047230669380043,0,0.266902706373072,0,0.266902706373072,0,0.042752552508633454,1,0.05482617222321273,1,0.16467798495479857,0
18,46255,23,0.8399956761431197,0.9244696718506458,0.5417719120246892,0,0.20906104933947411,0,0.17006877106382312,0,0.17006877106382312,0,0.021380120304194103,1,0.09359196579080198,1,0.39359214436568896,0,0.726300012591823,0,0.14226617653127477,0,0.05255735331348432,1,0.08274911357106865,1,0.006069225283286864,1,0.007653587280420093,1,0.0894126491681374,0,0.9837615988295387,1,0.007039946331041547,1,0.06161820581873756,1,0.06161820581873756,1,0.010211411811820267,1,0.011652526505825711,1,0.12416773021402971,0,0.21031214052810474,0,0.4972631959465244,0,0.3152880638495421,0,0.3152880638495421,0,0.030935236367876248,1,0.19282211358824253,0,0.38402802480925613,0
19,46255,24,0.8377472705653443,0.9245162052134979,0.586225426537101,0,0.16887919532596973,0,0.23239962284906107,0,0.23239962284906107,0,0.08693797234858043,1,0.13795620437956202,0,0.7695896387604109,0,0.6626511244279782,0,0.14469783076712844,0,0.10654083935418934,0,0.10654083935418934,0,0.011175125555478296,1,0.0166906873614191,1,0.14558338481710634,0,0.9147696865679763,1,0.02940737415938499,1,0.009767833158516037,1,0.013524846804782213,1,0.0026446731172840576,1,0.008014469190939844,1,0.13550641100083932,0,0.16062243861863412,0,0.4262818399839555,0,0.4370596017434433,0,0.4370596017434433,0,0.029084868369514794,1,0.1428246776723643,0,0.22967430876050277,0
20,46255,23,0.8507620797751595,0.9324077321152484,0.18565759637188206,0,0.36552162849872777,0,0.605526934707134,0,0.605526934707134,0,0.059054779793335246,1,0.188031462585034,0,0.6086746773359443,0,0.5702052192445906,0,0.24455658427821736,0,0.10635232881735146,0,0.12451710846849051,0,0.006801684471334023,1,0.0035860994772983767,1,0.08556788841631735,0,0.8929794184701251,1,0.045469615053491896,1,0.06219976075497302,1,0.06219976075497302,1,0.00154242954797007,1,0.05584199784009092,1,0.12005139126222575,0,0.24783316121418025,0,0.5007258998438026,0,0.2949206891991938,0,0.2949206891991938,0,0.012354076094065178,1,0.08946143694574882,1,0.1659534429805687,0
