Hospital,N,Accuracy,Selection_Rate,DI_RACE,DI_SEX
154002,663,0.8521870286576169,0.5490196078431373,0.9392562814070352,0.9642857142857143
155000,428,0.883177570093458,0.29439252336448596,0.3567901234567901,0.540311971433941
157000,129,0.8062015503875969,0.6201550387596899,0.0,0.9103448275862069
158000,1734,0.8656286043829297,0.395040369088812,0.6335078534031413,0.49992631889183614
168000,737,0.864314789687924,0.46404341926729986,0.7312849162011172,0.9057446808510639
172000,1006,0.8737574552683897,0.40059642147117297,0.1479933110367893,0.5895322864491676
180000,695,0.8345323741007195,0.4920863309352518,0.39603960396039606,0.8096096929337773
181000,1490,0.8422818791946308,0.3946308724832215,0.6498294773711861,0.811098727352842
182000,994,0.8893360160965795,0.41448692152917505,0.34782608695652173,0.7954795054380558
186000,210,0.9095238095238095,0.29523809523809524,0.2874779541446208,0.4658643832446194
191000,582,0.845360824742268,0.43127147766323026,0.0,0.8690647482014389
198000,555,0.8756756756756757,0.5261261261261261,0.7960077896786758,0.7764786324786325
207001,1089,0.9026629935720845,0.4903581267217631,0.2,0.5870684659326103
212000,1901,0.875854813256181,0.37190952130457655,0.23076923076923078,0.767630476416789
214000,1035,0.8657004830917875,0.4966183574879227,0.7896938263342815,0.8960992570013336
216001,234,0.8888888888888888,0.41025641025641024,0.8020833333333334,0.7659227000544365
219000,252,0.8412698412698413,0.5873015873015873,0.575886524822695,0.8704970360237118
221000,103,0.8543689320388349,0.5048543689320388,0.2857142857142857,0.9086956521739131
228001,747,0.9022757697456493,0.37349397590361444,0.6750083416750083,0.32298452768729646
229000,1272,0.8891509433962265,0.4268867924528302,0.0,0.6475904558032685
230000,432,0.8888888888888888,0.43287037037037035,0.0,0.6420651420651421
235000,2499,0.8575430172068828,0.5238095238095238,0.7589463220675944,0.9747725984174328
243000,262,0.8854961832061069,0.5076335877862596,0.8405315614617939,0.9271079590228526
246000,543,0.8692449355432781,0.46408839779005523,0.31746031746031744,0.8522077922077922
251000,949,0.8767123287671232,0.5205479452054794,0.7514124293785311,0.7164535491679772
255000,1236,0.8640776699029126,0.5194174757281553,0.7380099690039373,0.8646859450493978
256000,190,0.868421052631579,0.24736842105263157,0.0,0.663720369626356
263000,704,0.8778409090909091,0.4119318181818182,0.781947261663286,0.4869854374498337
266000,1037,0.8900675024108003,0.43972999035679844,0.23809523809523808,0.49016282225237445
280000,148,0.8445945945945946,0.16891891891891891,0.0,0.737888198757764
283000,975,0.8953846153846153,0.4430769230769231,0.4008810572687225,0.6104115491647422
285000,244,0.7991803278688525,0.3237704918032787,0.7535211267605634,0.7742667928098391
286000,2047,0.877381533952125,0.38544211040547144,0.6956521739130435,0.5996956845478973
292000,115,0.8173913043478261,0.45217391304347826,0.6821705426356589,0.4842355740630577
297000,872,0.8841743119266054,0.5137614678899083,0.5885057471264368,0.9959483413522412
298000,370,0.8378378378378378,0.35135135135135137,0.22040816326530613,0.7454981992797118
299001,116,0.7931034482758621,0.6551724137931034,0.6875,0.9705882352941178
300000,738,0.8699186991869918,0.45934959349593496,0.5965463108320251,0.9070001860926741
301000,535,0.8990654205607477,0.34392523364485983,0.4789915966386554,0.3625432525951557
302000,1809,0.8618021006080707,0.36263128800442235,0.5353009259259259,0.8679062768701633
303000,150,0.84,0.34,0.24374999999999997,0.5242768595041322
314001,586,0.8822525597269625,0.5426621160409556,0.9764298093587521,0.6275292256306584
315002,378,0.8386243386243386,0.5211640211640212,0.37662337662337664,0.816967792615868
316002,493,0.9168356997971603,0.19878296146044624,0.35117227319062183,0.5658992325658992
318000,1388,0.861671469740634,0.3659942363112392,0.4114583333333333,0.7068052128512826
319000,1087,0.9024839006439742,0.49862005519779207,0.5761904761904763,0.6151685393258427
323000,180,0.8611111111111112,0.5111111111111111,0.7407407407407407,0.8913934426229508
331000,2672,0.8514221556886228,0.6014221556886228,0.6494252873563219,0.929791195516925
332000,464,0.9116379310344828,0.4849137931034483,0.511968085106383,0.8605611736219912
334002,155,0.896774193548387,0.5290322580645161,0.0,0.6140120703227498
335000,1037,0.8601735776277725,0.351976856316297,0.18333333333333332,0.5901588955012338
335001,349,0.9426934097421203,0.3954154727793696,0.3333333333333333,0.9106518282988871
336001,669,0.8878923766816144,0.5186846038863976,0.593939393939394,0.9362244897959183
337001,927,0.8727076591154261,0.47680690399137,0.6290471785383903,0.6853620955315871
339000,993,0.8731117824773413,0.39274924471299094,0.7208672086720866,0.5649857174247418
339001,605,0.8214876033057851,0.5520661157024793,0.5729166666666666,0.9759666259666259
340000,1483,0.877950101146325,0.4416722859069454,0.4702102803738318,0.8438163368453793
347000,2081,0.8572801537722249,0.46708313310908217,0.866834784023428,0.8908578385465443
349001,1304,0.8780674846625767,0.41641104294478526,0.5476190476190476,0.8223372781065089
363000,1000,0.86,0.578,0.52,0.9471740299436787
