Model,A_SR,A_TPR,A_PPV,Accuracy,AUC,Acc_Drop_pp,DI_RACE,Race_Fair,DI_AGE,Age_Fair,DI_SEX,Sex_Fair,DI_ETH,Eth_Fair,EOPP_RACE,EOPP_AGE,EOPP_SEX,EOPP_ETH,EOD_RACE,EOD_AGE,EOD_SEX,EOD_ETH,SPD_RACE,SPD_AGE,SPD_SEX,SPD_ETH,Total_Fair
Standard,0.6,0.0,0.0,0.861430285473393,0.9527087450567469,1.6170700334007138,0.7580267498196062,3,0.49159339971375415,3,0.8355717506811886,7,0.8851268093718223,7,0.030125146530613156,0.08406746084508232,0.006456517744292456,0.004954354687483065,0.03780343911803569,0.08406746084508232,0.006456517744292456,0.004954354687483065,0.11387713945711725,0.26603371808187937,0.07824354581235587,0.05056140681044785,20
Standard,0.6,0.0,0.4,0.8663971549944333,0.9527087450567469,1.120383081296683,0.7124095935993122,3,0.43535551331689304,3,0.8213174361378464,7,0.8715101811728989,7,0.04588291966932745,0.09184846632913879,0.006794880641945444,0.000529622055400969,0.04588291966932745,0.09184846632913879,0.006794880641945444,0.007547217679854862,0.1389091091232889,0.30133647978898426,0.08533986481188471,0.05640843823731745,20
Standard,0.6,0.0,0.8,0.8697480354112395,0.9527087450567469,0.785295039616063,0.6847123284725962,3,0.39386282082658136,1,0.8121857317454325,7,0.8605583301300214,7,0.07216084885987795,0.12261552573275192,0.008428107070871937,0.00634460199780873,0.07216084885987795,0.12261552573275192,0.012199702740067334,0.010809098587499524,0.15650716115671004,0.32955765887633565,0.08995587378605496,0.061180094928438955,18
Standard,0.6,0.4,0.0,0.8452649897852194,0.9527087450567469,3.2335996022180735,0.8598893420855871,5,0.647490527647801,1,0.8965612543006517,6,0.9234568617287802,7,0.058460678538281075,0.122455226807347,0.005607780988338806,0.015931411361060577,0.07396471417108638,0.122455226807347,0.04579744366105247,0.015931411361060577,0.0659084503250088,0.1761613714939358,0.04834956831091525,0.034150208364992385,19
Standard,0.6,0.4,0.4,0.8552527752856355,0.9527087450567469,2.234821052176461,0.7890702629366354,3,0.5500355117500006,1,0.8671444962819027,7,0.9033945032803791,7,0.014352355987485299,0.11101708741965033,0.0038675179671479043,0.010313422521051385,0.05695206457237938,0.11101708741965033,0.024155899813082957,0.010313422521051385,0.10174461476067137,0.229902524764097,0.06237960728272679,0.04267188581357856,18
Standard,0.6,0.4,0.8,0.8615978294942332,0.9527087450567469,1.6003156313166844,0.7313820959095249,3,0.4836141134944286,1,0.8471240736134537,7,0.8868474006635436,7,0.06453693806125083,0.10446412587372111,0.0018630610029424233,0.004403901151141643,0.06453693806125083,0.10446412587372111,0.009597516368115885,0.004403901151141643,0.1330853784136351,0.2694014503493966,0.07214703719437587,0.04977292720306287,18
Standard,0.6,0.8,0.0,0.7887053711370294,0.9527087450567469,8.889561467037066,0.9342550439335028,4,0.7493162209843895,1,0.9180698902394483,5,0.9510065615307408,6,0.07835665806441006,0.20408471185282784,0.01517903737817139,0.027331895641243165,0.13939634057074282,0.392298350527359,0.1879918406655844,0.09428631090487838,0.03251718131102194,0.1382298600001569,0.04089548214661559,0.024595336488524355,16
Standard,0.6,0.8,0.4,0.8281268578470052,0.9527087450567469,4.947412796039485,0.9075309849804581,4,0.8010538722156585,3,0.9644429234662453,6,0.9742673042516379,7,0.015526590693766495,0.16552798697296822,0.01600417363433948,0.02083657590294452,0.12383535989618541,0.18809115905282597,0.09150646106054493,0.04538738449330498,0.04493496671322239,0.09689615851891731,0.01640059871010746,0.011684212899198243,20
Standard,0.6,0.8,0.8,0.8459621890977485,0.9527087450567469,3.163879670965164,0.836848357457751,4,0.6330238313099037,1,0.9079866392397887,6,0.9283852392119524,7,0.03747932081127814,0.1306550666606926,0.013804342329515773,0.014848348418279977,0.1485493020290946,0.1306550666606926,0.049635282652727306,0.018953373200388784,0.08096649451148957,0.18293267696634252,0.042634814412053135,0.03187462386569362,18
Standard,0.6,1.0,0.0,0.7801390074908391,0.9527087450567469,9.7461978316561,0.9275233033110306,4,0.7376270907941532,1,0.9024949665020626,5,0.947611756740092,6,0.08183437135802363,0.22955771347397758,0.0149021203644919,0.031617728211272955,0.11964223181111336,0.40967540909609834,0.20028739165494114,0.09216416835248722,0.03599709145003205,0.14710621085444286,0.04898260509493729,0.026380210823362504,16
