Threshold,Accuracy,F1,Precision,Recall,DI_RACE,SPD_RACE,EOPP_RACE,EOD_RACE,TI_RACE,PP_RACE,CAL_RACE,DI_SEX,SPD_SEX,EOPP_SEX,EOD_SEX,TI_SEX,PP_SEX,CAL_SEX,DI_ETHNICITY,SPD_ETHNICITY,EOPP_ETHNICITY,EOD_ETHNICITY,TI_ETHNICITY,PP_ETHNICITY,CAL_ETHNICITY,DI_AGE_GROUP,SPD_AGE_GROUP,EOPP_AGE_GROUP,EOD_AGE_GROUP,TI_AGE_GROUP,PP_AGE_GROUP,CAL_AGE_GROUP
0.1,0.7750586404072941,0.7974932367995952,0.6707590564586096,0.983274542269575,0.7904509044650567,0.1507946451051725,0.005436111327900561,0.07581887788094216,0.0050339556679959915,0.1552918571258205,0.19161133406279024,0.8022920627009696,0.1492373975002098,0.007350760270095846,0.15853710515493707,0.004663155790073356,0.015196914218124524,0.025497607232540742,0.8609417619849808,0.09545970461092657,0.005503302787080888,0.08820538601452538,0.0025051784192003587,0.013913961555394594,0.03581120373046098,0.45030303293289625,0.4540574041989434,0.04320297987930832,0.3480310999836789,0.0138069295736847,0.20205611664368783,0.07061655607441464
0.15000000000000002,0.8091673602628819,0.8210181622794345,0.7108161957676137,0.9716603076332397,0.7604512668451652,0.16237103587054758,0.008268969190259212,0.06719320226648018,0.0050339556679959915,0.14103121512972328,0.19161133406279024,0.793035332139809,0.14666237490931222,0.011006762053703989,0.13750684076297243,0.004663155790073356,0.010572952972499605,0.025497607232540742,0.8544016078791066,0.09337665132416828,0.008734139400619845,0.07490609363106482,0.0025051784192003587,0.011773187930996465,0.03581120373046098,0.40981462810656905,0.4660564840201733,0.06457177247515411,0.3198472773760201,0.0138069295736847,0.16965653060885177,0.07061655607441464
0.20000000000000004,0.8323316723055139,0.8375070055887576,0.7431976425311184,0.9592301970100545,0.7486825855890564,0.16171078221865604,0.008785859008135666,0.057973923030353425,0.0050339556679959915,0.1368701275048032,0.19161133406279024,0.7877274377864778,0.14258078928630258,0.014945796418755042,0.11753496798300303,0.004663155790073356,0.009214149861090704,0.025497607232540742,0.8521432388571862,0.08959094923122979,0.010365374202177313,0.06229086637089373,0.0025051784192003587,0.011704847915742667,0.03581120373046098,0.3824768798636086,0.4686954374771453,0.08425930444180585,0.28896907775093084,0.0138069295736847,0.14613710144854364,0.07061655607441464
0.25000000000000006,0.8488212467437009,0.8492205524051833,0.7709895272584908,0.9451203417080604,0.7347806415191903,0.16273184678428332,0.009889315487273231,0.05131816751937893,0.0050339556679959915,0.13075694292364015,0.19161133406279024,0.7825022541915138,0.13928536024370552,0.018206692886915787,0.102342449480191,0.004663155790073356,0.007255694039767224,0.025497607232540742,0.8459994978744557,0.0887825182515633,0.012589718149310092,0.05591767587476498,0.0025051784192003587,0.00853984601397384,0.03581120373046098,0.36054453502300654,0.4679054549436261,0.1021288497788767,0.2600687577794699,0.0138069295736847,0.1250750820360026,0.07061655607441464
0.30000000000000004,0.8602034308691752,0.8569295101553166,0.7949325780432239,0.9294147289611979,0.7139630639524862,0.1682432183314745,0.011687794462127199,0.04434412874965871,0.0050339556679959915,0.11497622184791267,0.19161133406279024,0.7770337314131832,0.1367345497202192,0.02133218155391481,0.09074420835737093,0.004663155790073356,0.0048258695879717095,0.025497607232540742,0.8407873542843166,0.08767408286165534,0.014733817613515776,0.050265696348763156,0.0025051784192003587,0.005934301866760028,0.03581120373046098,0.3427325666641405,0.46438454262277834,0.119915056812534,0.23335258994840152,0.0138069295736847,0.10815953909547515,0.07061655607441464
0.3500000000000001,0.8690454314528769,0.8626588520706034,0.8175684386952597,0.9130132219902575,0.7127778964452931,0.1624297358645806,0.01592258873812269,0.040328121104925146,0.0050339556679959915,0.12241356102455725,0.19161133406279024,0.7745794616216956,0.13227962767466356,0.02359872669561458,0.07724452821591535,0.004663155790073356,0.004734857866513509,0.025497607232540742,0.8356142625646663,0.08659151351700012,0.01765857071012855,0.04468374879421616,0.0025051784192003587,0.00394250876845037,0.03581120373046098,0.32755794746604106,0.45883093890802784,0.13697606590145506,0.20571253738497688,0.0138069295736847,0.09636552858525593,0.07061655607441464
0.40000000000000013,0.8738393523072433,0.864686889531682,0.8364717097515841,0.8948719794591222,0.7018534708205276,0.16287932445524217,0.035023229197986505,0.037503339913592254,0.0050339556679959915,0.12606140401920052,0.19161133406279024,0.771919969636912,0.12846875864658686,0.025930187810519256,0.06655808867536969,0.004663155790073356,0.004574220806831453,0.025497607232540742,0.833570712400276,0.08403346122798677,0.018940704139809972,0.03868223979821825,0.0025051784192003587,0.003529347398320448,0.03581120373046098,0.31563482102806095,0.4519565319005231,0.1512662860488948,0.18300243209526962,0.0138069295736847,0.08907494528417836,0.07061655607441464
0.45000000000000007,0.8771632094948818,0.8652165146537307,0.8554057223264541,0.8752549612458906,0.673189832000465,0.17182191683132586,0.05456679243087004,0.05456679243087004,0.0050339556679959915,0.11639038468306762,0.19161133406279024,0.7670869027342652,0.12592541189326162,0.03081887464737254,0.056603913739694325,0.004663155790073356,0.0046134851926008524,0.025497607232540742,0.8314922606663288,0.08142433635183649,0.01977814566888203,0.033274005411587246,0.0025051784192003587,0.002713722314421796,0.03581120373046098,0.3020062809874303,0.4452958365555041,0.1698779456761207,0.1698779456761207,0.0138069295736847,0.08084737986682256,0.07061655607441464
0.5000000000000001,0.8776766508490699,0.862706322679268,0.8724495429728237,0.8531783168958318,0.6544165607499193,0.1750373181573635,0.04885667182373199,0.04885667182373199,0.0050339556679959915,0.09419197866293716,0.19161133406279024,0.7621560583200926,0.12335089543153499,0.035053438162021555,0.04836476587169211,0.004663155790073356,0.0041757339753409894,0.025497607232540742,0.8318995300145732,0.07762284936157182,0.01893774972020046,0.027698004141714458,0.0025051784192003587,0.0028415399031442856,0.03581120373046098,0.2914071258666016,0.4354350041166579,0.18409338690176047,0.18409338690176047,0.0138069295736847,0.0722234797930501,0.07061655607441464
0.5500000000000002,0.876071471036503,0.8578231376877193,0.887619976389673,0.8299618457994384,0.6374938599296769,0.17650281687202768,0.04289191641622914,0.04289191641622914,0.0050339556679959915,0.06907905692000327,0.19161133406279024,0.7582351102198122,0.1202393110182633,0.036887706802962716,0.0421463815924574,0.004663155790073356,0.00263290323219445,0.025497607232540742,0.8277557384845946,0.07614018914046627,0.02025260287660735,0.025075001386252946,0.0025051784192003587,0.00044228101289878197,0.03581120373046098,0.2801607945923621,0.4269483189474446,0.199478029534927,0.199478029534927,0.0138069295736847,0.06241423987362904,0.07061655607441464
