Model,K,DI_RACE,V_DI_RACE,SPD_RACE,V_SPD_RACE,EOPP_RACE,V_EOPP_RACE,EOD_RACE,V_EOD_RACE,TI_RACE,V_TI_RACE,PP_RACE,V_PP_RACE,CAL_RACE,V_CAL_RACE,DI_SEX,V_DI_SEX,SPD_SEX,V_SPD_SEX,EOPP_SEX,V_EOPP_SEX,EOD_SEX,V_EOD_SEX,TI_SEX,V_TI_SEX,PP_SEX,V_PP_SEX,CAL_SEX,V_CAL_SEX,DI_ETHNICITY,V_DI_ETHNICITY,SPD_ETHNICITY,V_SPD_ETHNICITY,EOPP_ETHNICITY,V_EOPP_ETHNICITY,EOD_ETHNICITY,V_EOD_ETHNICITY,TI_ETHNICITY,V_TI_ETHNICITY,PP_ETHNICITY,V_PP_ETHNICITY,CAL_ETHNICITY,V_CAL_ETHNICITY,DI_AGE_GROUP,V_DI_AGE_GROUP,SPD_AGE_GROUP,V_SPD_AGE_GROUP,EOPP_AGE_GROUP,V_EOPP_AGE_GROUP,EOD_AGE_GROUP,V_EOD_AGE_GROUP,TI_AGE_GROUP,V_TI_AGE_GROUP,PP_AGE_GROUP,V_PP_AGE_GROUP,CAL_AGE_GROUP,V_CAL_AGE_GROUP
Random Forest,15,0.7502233427420459,0,0.12769480792401022,0,0.05201616565252931,1,0.05201616565252931,1,0.030966434899271637,1,0.0608974358974359,1,0.6360678081553774,0,0.7530098067091965,0,0.1272102694692746,0,0.047085072560981156,1,0.05566374319619949,1,0.0007364875587184475,1,0.010924780719024918,1,0.08312647394174277,0,0.7797673314837569,0,0.10158523529192887,0,0.04234632124850701,1,0.04234632124850701,1,4.471156878015081e-05,1,0.02743871349941851,1,0.056786683262533666,0,0.4872095575712801,0,0.3160970280055508,0,0.13350105044457194,0,0.13350105044457194,0,0.004348085777844124,1,0.05105718601573117,1,0.07067919975557857,0
Random Forest,16,0.6418318523581681,0,0.17622330586850515,0,0.08713230168688135,1,0.08713230168688135,1,0.009115953530037066,1,0.04459212662337664,1,0.5580949948081418,0,0.7419677077554325,0,0.1346947956027063,0,0.04515690766414737,1,0.0737647005347334,1,0.004645991888868085,1,0.011955314354628821,1,0.09020515822747885,0,0.8277256029850589,1,0.07909542918274753,1,0.04089635762278665,1,0.04089635762278665,1,0.002563070668381219,1,0.011151136838363773,1,0.0852438814824627,0,0.4827665539352468,0,0.3216053394149695,0,0.12051619362018118,0,0.1567732671339564,0,0.008921419686660402,1,0.012614417728725957,1,0.09006418841955283,0
Random Forest,17,0.5662828947368421,0,0.22170842441567173,0,0.19871794871794868,0,0.19871794871794868,0,0.026173719020123373,1,0.0627705627705627,1,0.598289969765368,0,0.7518284106773149,0,0.12679361342100087,0,0.04674555415200021,1,0.06477200664152849,1,0.004217948216034294,1,0.005836723166445346,1,0.07740289584546406,0,0.8426535952666561,1,0.07087360968549955,1,0.03374474230900648,1,0.03374474230900648,1,0.0004202892086937332,1,0.01529348111303841,1,0.03889692298338959,1,0.4736817895365044,0,0.32476268069924075,0,0.13711901758860134,0,0.1511081648755943,0,0.0053988750457372794,1,0.02074659439101778,1,0.05151468906687329,0
Random Forest,18,0.6745130542892666,0,0.16508323524466112,0,0.07678571428571435,1,0.07993197278911564,1,0.02491937157146467,1,0.07642427049559986,1,0.7629415325708625,0,0.7402049427365883,0,0.13639240506329114,0,0.05807043576123805,1,0.05807043576123805,1,0.001036356658641123,1,0.016275686028553893,1,0.07251579808209851,0,0.8131864608302438,1,0.08641995353257281,1,0.03752337641649628,1,0.03752337641649628,1,4.243047578524756e-05,1,0.007925885312520142,1,0.06413823900551496,0,0.4953021147586092,0,0.31109902271346507,0,0.11127066196744317,0,0.1391850929327394,0,0.010271269945525761,1,0.037029131920607083,1,0.10208010884713503,0
Random Forest,19,0.7321637426900584,0,0.13477383554733485,0,0.19999999999999996,0,0.19999999999999996,0,0.04066170626599039,1,0.08253968253968258,1,0.362807083155967,0,0.773266620300809,0,0.11657777763869925,0,0.036165870627800745,1,0.06764556701374327,1,0.004419116180612338,1,0.01376275684593986,1,0.09785320897848965,0,0.8491488732786201,1,0.06938943327280611,1,0.022312515225725416,1,0.03995628263902089,1,0.0015901736926502291,1,0.014331819800569745,1,0.13791858771521304,0,0.48475690847449826,0,0.32136912417108243,0,0.133388701018474,0,0.14894929626320097,0,0.005173983634908216,1,0.024551896957113906,1,0.05669579258965829,0
Random Forest,20,0.6407916062441354,0,0.17702202791323357,0,0.10708280790248004,0,0.10708280790248004,0,0.03408536979458002,1,0.09778911564625847,1,0.7327477781107377,0,0.7329808100304833,0,0.14324192965997712,0,0.037885085025095466,1,0.06692881844765199,1,0.0034301653267223425,1,0.00944261969364879,1,0.05443000192456815,0,0.8077797179919282,1,0.09004890370463142,1,0.03170980027536863,1,0.03564034967288528,1,0.0007206831219414359,1,0.007584721155253105,1,0.062437489406527824,0,0.496553583055275,0,0.3136723193816261,0,0.12097167742717774,0,0.14798606509836457,0,0.007599380694814639,1,0.024774196826687356,1,0.06515393824079063,0
Random Forest,21,0.6008638617821148,0,0.2097696317470994,0,0.20264317180616742,0,0.20264317180616742,0,0.03433009004315739,1,0.06933890577507595,1,0.4989027117727015,0,0.7619995026948563,0,0.12198498771365052,0,0.04126989609133702,1,0.06347162613257035,1,0.004312365084364771,1,0.007065670948370073,1,0.07412298165702835,0,0.8168182947630989,1,0.08398674950701407,1,0.04655558202499954,1,0.04655558202499954,1,0.005284817424205522,1,0.023656655922206227,1,0.043862841148825216,1,0.47466947234945256,0,0.3264676219996771,0,0.14406315847928497,0,0.14406315847928497,0,0.0032448825701099915,1,0.04194877735095459,1,0.05473248767094396,0
Random Forest,22,0.6567581745060326,0,0.16504119724230704,0,0.07134894091415822,1,0.07134894091415822,1,0.013710219640486576,1,0.05897435897435899,1,0.5459095319355551,0,0.7382031543919332,0,0.13812956453728892,0,0.060221649325705395,1,0.06659250060951033,1,0.0028573926765905547,1,0.0004147237782334834,1,0.07807450010820266,0,0.8129563095724786,1,0.08641680600463725,1,0.04789943568536226,1,0.04789943568536226,1,0.0006277854108419564,1,0.0013008490578664267,1,0.0713789900619135,0,0.4595458262638191,0,0.3419914926651962,0,0.15910443620846848,0,0.16612168098034763,0,0.0028788943399351632,1,0.015122983461929307,1,0.06482135243298415,0
Random Forest,23,0.5603293949158611,0,0.2064906675634774,0,0.12222222222222223,0,0.12222222222222223,0,0.029181871074968307,1,0.09999999999999998,1,0.8847610936631974,0,0.7279486496791837,0,0.1426375184642183,0,0.05354248440412479,1,0.05566465951944276,1,0.004312752175625531,1,0.014827494143585529,1,0.06751512545662819,0,0.8583183839319527,1,0.06394066613319621,1,0.01370364130827173,1,0.03319553390135911,1,0.0022706527210398716,1,0.008440990183081643,1,0.09091854586780479,0,0.4723485885101994,0,0.3267342381683608,0,0.15055640893370736,0,0.15055640893370736,0,0.0036835335750529455,1,0.034591509001106524,1,0.06238005644587774,0
Random Forest,24,0.8454973676918816,1,0.07318545740910876,1,0.10125858123569798,0,0.10125858123569798,0,0.0316005993323923,1,0.030856510308565066,1,0.36576799741071514,0,0.7666735063173884,0,0.11898569489677768,0,0.04023226060826335,1,0.0568511022526378,1,0.003937611759450378,1,0.004250861748723578,1,0.09132601931612949,0,0.8624314943368652,1,0.0621264902347628,1,0.00838436788982544,1,0.03183971289424743,1,0.004156363661658245,1,0.008231707317073123,1,0.12141332933352622,0,0.4778516737017768,0,0.3224359435795823,0,0.13414162982896827,0,0.13414162982896827,0,0.0072881764203539395,1,0.034044813598609225,1,0.0918598181080561,0
