Subset,N,DI_RACE,Fair_DI_RACE,SPD_RACE,Fair_SPD_RACE,EOPP_RACE,Fair_EOPP_RACE,EOD_RACE,Fair_EOD_RACE,TI_RACE,Fair_TI_RACE,PP_RACE,Fair_PP_RACE,CAL_RACE,Fair_CAL_RACE,DI_SEX,Fair_DI_SEX,SPD_SEX,Fair_SPD_SEX,EOPP_SEX,Fair_EOPP_SEX,EOD_SEX,Fair_EOD_SEX,TI_SEX,Fair_TI_SEX,PP_SEX,Fair_PP_SEX,CAL_SEX,Fair_CAL_SEX,DI_ETHNICITY,Fair_DI_ETHNICITY,SPD_ETHNICITY,Fair_SPD_ETHNICITY,EOPP_ETHNICITY,Fair_EOPP_ETHNICITY,EOD_ETHNICITY,Fair_EOD_ETHNICITY,TI_ETHNICITY,Fair_TI_ETHNICITY,PP_ETHNICITY,Fair_PP_ETHNICITY,CAL_ETHNICITY,Fair_CAL_ETHNICITY,DI_AGE_GROUP,Fair_DI_AGE_GROUP,SPD_AGE_GROUP,Fair_SPD_AGE_GROUP,EOPP_AGE_GROUP,Fair_EOPP_AGE_GROUP,EOD_AGE_GROUP,Fair_EOD_AGE_GROUP,TI_AGE_GROUP,Fair_TI_AGE_GROUP,PP_AGE_GROUP,Fair_PP_AGE_GROUP,CAL_AGE_GROUP,Fair_CAL_AGE_GROUP
11,148020,0.6318456048512547,0,0.18677766911705646,0,0.06560761717305019,1,0.06560761717305019,1,0.007314510230111766,1,0.11478668435086559,0,0.18940763355672652,0,0.7633290647308432,0,0.12248793311951983,0,0.03406026999110867,1,0.04967920679267569,1,0.0048367889102620965,1,0.0019031206191888472,1,0.027921470720313923,1,0.8294267926866098,1,0.07873341904084113,1,0.0209054741539223,1,0.027232872191692986,1,0.001922088793828776,1,0.0039013423308968953,1,0.031702175750580985,1,0.29407669518223206,0,0.43298293338293103,0,0.1833629381311047,0,0.1833629381311047,0,0.013541603613984779,1,0.06901415693286994,1,0.05401012728797505,0
12,148020,0.6645786843983621,0,0.16912303431868375,0,0.042127946127946125,1,0.042127946127946125,1,0.003931282442991353,1,0.07702557260894427,1,0.1805863271222632,0,0.7616992223189125,0,0.12341459866486482,0,0.034241483694166464,1,0.04871059510179471,1,0.004970162275634994,1,0.004079138666380322,1,0.02833661636624829,1,0.8326283136454057,1,0.07715608878736269,1,0.0183131279072275,1,0.028962331187374957,1,0.0028511310556951497,1,0.0007354965607387909,1,0.04158439852044937,1,0.2888427595032296,0,0.4376576585495968,0,0.18643442091402918,0,0.18643442091402918,0,0.013578594636282755,1,0.06951091614104465,1,0.09092132107157214,0
13,148020,0.6911188740671388,0,0.15619320959612548,0,0.055381707844040395,1,0.055381707844040395,1,0.009087513276169773,1,0.10534097442928714,0,0.22154430717215695,0,0.7632212262309389,0,0.12268206117120634,0,0.03528037786275018,1,0.04785704331177537,1,0.004459884333645928,1,0.0045352455489096055,1,0.02572100881162423,1,0.8342105732503914,1,0.07651297142803892,1,0.019587714541012602,1,0.02921178168244226,1,0.002302157782294395,1,0.00023578842851279536,1,0.03673178915265485,1,0.29137425138298817,0,0.4356733600729026,0,0.1840721650084297,0,0.1840721650084297,0,0.013807277124068304,1,0.07706941722120719,1,0.06554766046363703,0
14,148020,0.6540462888655677,0,0.17540575259036112,0,0.055093746498995566,1,0.055093746498995566,1,0.005607355960415103,1,0.10694506619625299,0,0.24476857641629646,0,0.7610570067083782,0,0.1236786580899693,0,0.035120789849791834,1,0.04876401403910499,1,0.004892670000945391,1,0.004171762229505993,1,0.027236255214214578,1,0.8298021802250409,1,0.07842871257707246,1,0.021436824982677405,1,0.027831087951694714,1,0.0019367246581759867,1,0.0030632041971830892,1,0.031012966016129573,1,0.29184540679882487,0,0.43402012655258737,0,0.1795000048460691,0,0.1795000048460691,0,0.014634557638345112,1,0.07577716770730958,1,0.06484063151286823,0
15,148020,0.6594293326377761,0,0.17275723237844176,0,0.054718364254473295,1,0.054718364254473295,1,0.0038310384112407725,1,0.08884649660242838,1,0.23241907438178983,0,0.7620997622612642,0,0.12340298489003076,0,0.036235983546255235,1,0.04808973914268358,1,0.004219908038100094,1,0.0044180429141558175,1,0.024652230149653287,1,0.838325317264297,1,0.07451428810324806,1,0.015799809771532947,1,0.027395103855449854,1,0.0027444176408170234,1,0.0018198911709536025,1,0.03045425779784461,1,0.2896876778105079,0,0.43622983655916714,0,0.182121172510175,0,0.182121172510175,0,0.015008806556335456,1,0.061203166712694546,1,0.057756101353244604,0
16,148020,0.6468606107914129,0,0.17880572169258258,0,0.05266167450119652,1,0.05266167450119652,1,0.0060828985141310535,1,0.09671572685180974,1,0.1976869163426136,0,0.758167640842029,0,0.1257496252158169,0,0.034076386772076694,1,0.050384081863592486,1,0.005269358975972992,1,0.003429345964805708,1,0.02507239228045466,1,0.8323078143137966,1,0.0774125935429556,1,0.01795809428053896,1,0.02756720207012059,1,0.0029305809395514457,1,0.003195397646077569,1,0.031752798226858614,1,0.2910790700375188,0,0.4348078174248836,0,0.18487277711569317,0,0.18487277711569317,0,0.013786312944648986,1,0.07231876492336164,1,0.06441883288307948,0
17,148020,0.6473626695758008,0,0.17870939474201342,0,0.048469983846921916,1,0.048469983846921916,1,0.003768065513373907,1,0.10265162825628638,0,0.25318461087072214,0,0.7646058027918375,0,0.12184059877612008,0,0.03427789915161139,1,0.04801052118607915,1,0.005121554633729819,1,0.0042584325459990024,1,0.030908495572257833,1,0.8303377020403575,1,0.07835334612819189,1,0.019004000927100084,1,0.029402051100656246,1,0.0027587957649702344,1,0.0008383483157121674,1,0.03271742766188335,1,0.29249661117361414,0,0.4345222665988657,0,0.18032962376393347,0,0.18032962376393347,0,0.01429081232101212,1,0.07290934815256234,1,0.05441521583395226,0
18,148020,0.6820482446488593,0,0.160091076472129,0,0.028427769035503814,1,0.03161568056259338,1,0.005164415114504044,1,0.10701750196986703,0,0.1623960519069671,0,0.7632344497607655,0,0.12218271604938274,0,0.0368254461758748,1,0.04751244196039087,1,0.004513125594110878,1,0.003966230081947297,1,0.03008093588396399,1,0.8285761420795066,1,0.07889782981074994,1,0.01834433024332971,1,0.02776637496269732,1,0.002676552599087799,1,0.0033788106009092767,1,0.03779444272581445,1,0.29321253296392413,0,0.43224521190898546,0,0.1871355640372696,0,0.1871355640372696,0,0.013048292793666823,1,0.07618590401977399,1,0.08166395304860297,0
19,148020,0.6721618850433156,0,0.16574420109073618,0,0.04107074941129818,1,0.04107074941129818,1,0.0039409982970978474,1,0.07345030056388979,1,0.2830087246746919,0,0.7670896858990952,0,0.12017791791996546,0,0.030695619065032376,1,0.0497037930203786,1,0.005703100322996153,1,0.000703528308466872,1,0.028808615927039316,1,0.8303941671308012,1,0.0782549680128613,1,0.01995126135311598,1,0.026946005138846985,1,0.0020128608312647497,1,0.003970483329108654,1,0.03467795041306232,1,0.29301251610998713,0,0.43343657821289033,0,0.18217772199219873,0,0.18217772199219873,0,0.013935426731425636,1,0.07112023635854725,1,0.06948192498061767,0
20,148020,0.6642935586547266,0,0.17085076132775634,0,0.028501493528045097,1,0.029276519633829476,1,0.005567515127142084,1,0.0797524926489871,1,0.1973472546411275,0,0.7616020882394666,0,0.12385972950064489,0,0.0366896664570554,1,0.048738340295125374,1,0.004074005306409008,1,0.003842851112791812,1,0.029261399559195267,1,0.8319251976883336,1,0.07772151131036142,1,0.019251561586549393,1,0.028192553819789218,1,0.002694527616060566,1,0.002143495388648331,1,0.032644757515921885,1,0.2918114377922061,0,0.4358822409222797,0,0.1860138421252896,0,0.1860138421252896,0,0.013596321334710858,1,0.07289549711446941,1,0.06435110184136839,0
